no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
7129,STC,Stewart Information Services Corporation,Financial,Insurance - Property & Casualty,USA,1993.47,6.77,10.16,1.35,0.65,1.65,3.28,6.1,0.02,0.12,10.98,0.88,-0.29,0.91,0.05,0.02,0.47,0.41,26.87,26.51,0.01,-0.08,0.93,-0.01,0.02,4.72,0.14,0.27,0.16,,,0.23,0.23,,0.13,0.1,-0.04,0.04,0.18,0.25,0.72,0.54,1.1,2.26,0.04,0.03,-0.02,0.05,0.23,-0.07,0.23,-0.07,0.74,50.97,0.03,0.0,2.0,134.6,0.75,74.3,0.03,101018,44496.69,88.0,30256.0,74.3,0.0,69.0,86,1.28,74.3,75.87,70.98,60.74,44.4,80.14,20.0,18.44,58.333333333333336,True
7172,STXB,"Spirit of Texas Bancshares, Inc.",Financial,Banks - Regional,USA,456.33,11.03,13.35,18.39,3.55,1.27,1.89,8.45,0.02,0.14,2.59,0.27,-0.11,0.37,0.01,0.26,0.45,0.01,17.2,13.25,0.08,-0.02,0.43,0.02,0.01,1.01,0.02,0.12,0.25,,,0.09,0.09,,0.88,0.35,-0.01,0.17,0.21,0.19,0.77,0.7,1.04,1.08,0.04,0.04,0.07,0.13,0.22,-0.06,0.24,-0.06,0.81,66.06,0.04,0.0,1.7,66.89,2.49,28.61,0.04,166590,44496.69,30.0,43224.0,28.61,0.0,78.0,89,1.37,28.61,26.96,25.34,23.51,16.0,30.46,31.0,4.86,66.0,True
7187,SUPN,"Supernus Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1627.6,20.68,15.93,12.23,2.88,2.05,3.67,15.06,,0.0,1.51,0.13,0.66,0.53,0.02,0.29,-0.47,-0.04,53.19,50.94,0.01,0.0,,0.0,0.14,18.02,0.05,0.11,0.12,2.8,2.6,0.46,0.46,0.86,0.22,0.15,-0.02,0.04,0.13,0.04,0.44,0.24,1.2,1.42,0.05,0.05,-0.03,0.03,0.08,-0.1,0.19,-0.1,0.5,49.0,0.02,-0.01,2.0,398.36,1.07,31.18,0.01,428199,44503.69,34.0,41030.0,31.18,0.0,69.0,78,1.14,31.18,32.34,30.21,28.84,20.81,34.5,14.0,9.04,53.666666666666664,True
7242,SYNA,Synaptics Incorporated,Technology,Semiconductors,USA,11043.93,90.21,23.94,6.01,7.98,10.71,,,,0.0,3.17,-0.39,0.08,0.02,0.15,-0.04,-0.79,0.14,37.5,,0.01,-0.12,0.94,-0.01,,5.08,0.06,0.13,0.06,2.5,2.2,0.39,0.39,0.49,0.14,0.09,0.03,0.33,0.5,1.09,2.67,1.97,1.27,11.22,0.04,0.04,0.09,0.34,0.75,-0.04,0.69,-0.04,2.7,77.1,0.01,-0.01,2.2,356.82,1.25,285.89,0.0,445167,44504.69,258.18,37285.0,281.1,-0.02,63.0,99,2.8,285.89,265.19,215.85,164.38,77.82,298.44,17.0,-9.69,59.666666666666664,True
7243,SYNH,"Syneos Health, Inc.",Healthcare,Diagnostics & Research,USA,10193.5,41.36,19.35,2.12,2.05,3.08,83.21,30.23,,0.0,2.38,0.46,0.16,-0.01,0.2,0.26,0.24,0.23,103.56,61.25,0.0,-0.99,0.99,-0.02,0.02,2.59,0.03,0.08,0.05,1.0,1.0,0.88,0.89,0.23,0.07,0.05,-0.02,0.06,0.04,0.19,0.58,0.45,1.78,3.43,0.04,0.04,-0.02,0.05,0.13,-0.05,0.16,-0.05,0.63,52.32,0.02,0.0,1.8,582.17,0.69,98.65,0.02,400711,44503.35,113.62,41950.0,98.65,0.0,75.0,83,1.22,98.65,100.13,93.87,87.18,62.62,104.18,13.0,15.17,57.0,True
7280,TBK,"Triumph Bancorp, Inc.",Financial,Banks - Regional,USA,3373.2,28.93,31.39,2.41,9.12,4.23,6.27,29.31,,0.0,4.58,0.13,-0.03,0.1,0.12,0.27,0.06,0.17,24.76,23.43,0.04,-0.14,0.85,0.05,0.03,3.92,0.02,0.16,0.25,,,0.28,0.33,,0.97,0.31,-0.01,0.09,0.6,0.59,1.84,1.73,0.95,4.37,0.04,0.03,0.03,0.15,0.48,-0.02,0.58,-0.02,1.97,63.1,0.04,0.01,2.4,156.35,0.94,132.49,0.05,146278,44489.69,125.29,41950.0,132.49,0.0,56.0,97,2.24,132.49,129.01,116.18,90.14,44.58,135.57,45.0,-5.43,66.0,True
7370,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,USA,8053.38,7.5,11.45,63.59,0.41,10.98,3.51,7.08,,0.0,9.86,2.6,0.02,0.36,0.0,-0.01,3.2,0.07,107.05,105.46,0.01,-0.26,0.96,0.01,0.05,6.19,0.04,3.81,0.11,1.3,1.2,19.4,19.58,0.83,0.15,0.06,-0.05,0.06,-0.03,0.09,1.27,0.85,2.56,3.01,0.05,0.04,-0.04,0.04,0.13,-0.12,0.22,-0.12,1.37,48.35,0.05,0.0,2.1,816.3,1.2,74.02,0.05,979390,44489.69,87.94,26051.0,74.28,0.0,66.0,94,1.71,74.02,76.99,71.14,65.66,33.01,83.69,15.0,18.81,58.333333333333336,True
7385,THRY,"Thryv Holdings, Inc.",Communication Services,Internet Content & Information,USA,1411.72,7.85,17.2,,1.33,4.39,135.74,9.48,,0.0,5.01,0.22,-0.12,0.15,,-0.05,1.13,0.24,35.94,31.87,0.0,-0.99,0.92,0.01,0.04,3.1,0.15,0.83,0.33,1.2,1.2,1.78,2.01,0.64,0.19,0.2,0.03,0.24,0.28,0.44,2.83,1.91,,1.99,0.05,0.06,0.11,0.23,0.35,-0.06,0.44,-0.06,2.98,68.66,0.0,0.01,1.6,368.51,1.06,39.28,0.01,389142,44511.35,47.0,42830.0,39.28,0.0,81.0,99,3.0,39.28,35.89,32.21,29.19,9.91,41.86,20.0,19.65,66.66666666666667,True
7406,TITN,Titan Machinery Inc.,Industrials,Industrial Distribution,USA,750.6,22.9,13.45,0.92,0.48,1.87,11.44,4.24,,0.0,1.44,0.38,0.14,0.2,0.25,0.01,0.29,-0.39,22.26,19.64,0.03,-0.08,0.77,-0.04,0.02,2.1,0.04,0.09,0.04,1.9,0.5,0.17,0.66,0.19,0.04,0.02,-0.06,0.12,0.16,0.0,0.79,0.69,1.67,1.79,0.07,0.05,0.0,0.11,0.17,-0.15,0.32,-0.15,0.84,52.76,0.04,0.01,1.2,163.68,0.84,32.95,0.05,137256,44523.35,37.33,39422.0,33.24,0.01,94.0,89,1.37,32.95,33.15,29.75,28.2,18.29,38.58,20.0,13.29,67.66666666666667,True
7442,TMST,TimkenSteel Corporation,Basic Materials,Steel,USA,681.06,7.87,5.51,,0.59,1.08,3.96,4.62,,0.0,1.84,0.44,-0.11,-0.06,,-0.06,4.06,0.67,46.2,37.81,0.01,0.02,0.77,0.02,0.07,4.09,0.1,0.18,-0.11,2.2,1.3,0.0,0.07,0.16,0.07,0.09,-0.09,0.04,0.09,-0.04,1.8,2.1,1.98,0.91,0.06,0.06,-0.05,0.02,0.1,-0.18,0.16,-0.18,2.2,47.14,0.02,0.0,2.3,646.92,0.96,14.5,0.03,622449,44504.69,18.15,41809.0,14.18,-0.02,59.0,96,1.93,14.5,15.27,14.21,13.2,4.53,17.73,21.0,25.17,58.666666666666664,True
7470,TPH,"Tri Pointe Homes, Inc.",Consumer Cyclical,Residential Construction,USA,2995.57,7.13,5.89,,0.78,1.26,5.1,6.99,,0.0,3.68,0.48,0.12,0.11,-0.01,0.06,0.93,0.24,112.78,110.44,0.0,-0.72,,0.0,0.09,8.44,0.11,0.19,0.08,,,0.57,0.57,0.25,0.15,0.11,0.02,0.11,0.09,0.12,0.58,0.52,1.48,0.85,0.05,0.03,0.04,0.1,0.16,-0.01,0.25,-0.01,0.58,60.87,0.05,0.01,2.3,1169.82,0.77,26.27,0.05,903990,44490.35,31.71,41305.0,26.27,0.0,59.0,83,1.22,26.27,25.4,24.0,22.63,16.59,26.62,24.0,20.71,55.333333333333336,True
7492,TREX,"Trex Company, Inc.",Industrials,Building Products & Equipment,USA,15220.81,69.01,52.47,4.4,13.57,21.64,281.87,168.75,,0.0,1.96,0.23,0.22,0.32,0.16,0.15,0.74,0.45,115.34,114.6,0.01,-0.07,0.97,0.0,0.07,12.24,0.26,0.36,0.3,2.6,2.2,0.0,0.0,0.39,0.27,0.2,0.02,0.23,0.18,0.4,0.83,0.62,1.44,4.37,0.04,0.03,0.06,0.21,0.31,-0.03,0.49,-0.03,0.84,70.52,0.01,0.0,2.4,693.64,1.25,135.26,0.01,866887,44508.69,124.31,36258.0,135.24,0.0,56.0,91,1.46,135.26,129.18,112.63,103.61,73.97,138.9,16.0,-8.1,54.333333333333336,True
7502,TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,USA,21451.69,39.31,29.24,3.93,6.02,5.6,41.8,28.97,,0.0,2.19,-0.24,0.11,0.27,0.1,0.07,0.45,0.14,251.8,250.01,0.0,-0.49,0.94,0.0,0.01,2.32,0.08,0.15,0.08,1.4,1.1,0.33,0.34,0.56,0.16,0.16,0.0,-0.02,-0.09,0.08,0.42,0.29,1.55,2.52,0.04,0.03,-0.01,0.01,0.04,-0.06,0.08,-0.11,0.44,49.54,0.03,0.0,2.0,1103.6,1.04,86.29,0.03,1144534,44503.69,96.33,33074.0,86.29,0.0,69.0,75,1.1,86.29,86.75,85.73,82.71,61.01,96.49,16.0,11.64,53.333333333333336,True
7509,TRNS,"Transcat, Inc.",Industrials,Industrial Distribution,USA,690.61,58.58,44.62,2.34,3.62,8.34,265.62,60.58,,0.0,1.54,-0.04,0.18,0.12,0.25,0.07,0.48,0.21,7.48,7.06,0.05,-0.16,0.76,0.01,0.01,2.3,0.09,0.15,0.09,2.5,2.0,0.51,0.53,0.28,0.08,0.06,-0.02,0.14,0.33,0.61,1.87,1.6,0.78,4.22,0.04,0.05,-0.03,0.14,0.47,-0.11,0.47,-0.11,1.9,54.55,0.02,0.0,1.8,34.4,0.75,90.04,0.02,25952,44502.69,88.33,29297.0,90.04,0.0,75.0,97,2.22,90.04,92.95,79.26,61.68,32.05,101.05,18.0,-1.9,63.333333333333336,True
7531,TSC,"TriState Capital Holdings, Inc.",Financial,Banks - Regional,USA,986.74,16.66,14.6,1.39,4.52,1.48,2.05,10.39,,0.0,1.79,-0.31,0.24,0.1,0.12,0.21,1.05,0.19,31.36,30.52,0.04,0.0,0.78,0.0,0.02,1.27,0.01,0.09,0.23,,,0.15,0.15,,0.75,0.26,-0.03,-0.02,0.48,0.29,0.86,0.71,2.18,0.69,0.03,0.02,-0.01,0.12,0.28,-0.05,0.59,-0.05,0.97,55.91,0.02,0.0,2.2,427.82,0.54,29.82,0.03,232823,44489.69,30.5,41403.0,29.82,0.0,63.0,91,1.44,29.82,30.06,26.73,23.26,15.53,31.24,22.0,2.28,58.666666666666664,True
7532,TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,USA,25760.87,29.05,26.12,2.49,2.1,12.87,23.17,49.56,0.01,0.25,7.84,0.37,0.02,0.16,0.12,0.11,0.2,0.16,114.22,112.88,0.0,-0.29,0.88,-0.03,0.02,3.4,0.12,0.47,0.26,1.7,0.6,0.5,0.5,0.35,0.1,0.07,0.01,0.06,0.16,0.26,0.66,0.62,0.91,5.08,0.03,0.02,0.02,0.07,0.19,-0.02,0.18,-0.02,0.7,60.84,0.02,0.0,2.3,771.6,0.93,227.65,0.02,721447,44490.35,224.5,34383.0,227.5,0.0,59.0,89,1.36,227.65,224.38,212.47,190.86,133.6,232.45,17.0,-1.38,55.0,True
7553,TTEK,"Tetra Tech, Inc.",Industrials,Engineering & Construction,USA,10075.2,44.11,45.45,9.36,3.95,8.53,43.0,34.83,0.0,0.2,4.26,0.13,0.11,0.38,0.05,0.06,0.14,0.14,54.12,53.47,0.01,-0.14,0.94,0.02,0.02,4.08,0.08,0.17,0.13,1.4,1.4,0.2,0.21,0.2,0.1,0.07,-0.01,0.05,0.25,0.57,0.56,0.62,0.85,5.55,0.04,0.03,0.03,0.11,0.34,-0.03,0.31,-0.03,0.66,61.36,0.04,0.0,2.3,218.8,1.75,187.9,0.04,383030,44517.69,187.29,33589.0,187.9,0.0,59.0,83,1.23,187.9,183.13,169.9,140.87,113.14,192.91,27.0,-0.32,56.333333333333336,True
7554,TTGT,"TechTarget, Inc.",Communication Services,Internet Content & Information,USA,2762.89,146.5,36.43,3.77,11.89,12.87,26.44,42.38,,0.0,0.64,0.0,0.17,0.23,0.39,0.06,0.3,0.93,28.47,25.96,0.01,-0.57,,0.01,0.06,9.68,0.04,0.1,0.05,2.5,2.5,0.94,0.0,0.73,0.12,0.09,-0.04,-0.01,0.08,0.41,0.86,0.59,0.9,5.17,0.06,0.05,-0.08,0.01,0.18,-0.15,0.19,-0.15,0.9,44.26,0.05,0.0,2.1,165.67,0.96,94.2,0.05,158937,44503.69,110.78,39219.0,94.2,0.0,66.0,91,1.46,94.2,102.05,93.3,80.08,49.58,111.44,24.0,17.6,60.333333333333336,True
7578,TW,Tradeweb Markets Inc.,Financial,Capital Markets,USA,22952.75,86.18,53.87,5.27,22.23,4.32,27.12,51.25,0.0,0.27,1.14,0.65,0.12,,0.16,,0.39,0.25,202.24,105.05,0.01,-0.44,,-0.01,0.01,3.09,0.04,0.05,0.05,,,0.0,0.0,,0.33,0.23,0.01,0.07,0.13,0.19,0.67,0.57,,2.29,0.03,0.02,0.02,0.1,0.17,-0.01,0.22,-0.01,0.69,67.71,0.02,0.0,2.4,488.68,1.24,98.16,0.02,604274,44497.35,99.18,43559.0,98.14,0.0,56.0,86,1.29,98.16,96.31,89.22,83.72,59.35,99.25,13.0,1.04,51.666666666666664,True
7654,UFPI,"UFP Industries, Inc.",Basic Materials,Lumber & Wood Production,USA,5440.04,11.8,12.35,0.69,0.68,2.84,31.57,,0.01,0.07,7.4,0.37,-0.07,0.25,0.17,0.12,0.55,0.41,61.84,60.43,0.01,-0.06,0.83,-0.01,0.01,2.88,0.17,0.29,0.15,2.9,1.5,0.17,0.17,0.15,0.09,0.06,-0.04,0.05,0.17,0.14,0.66,0.57,1.51,2.99,0.04,0.03,-0.01,0.09,0.15,-0.05,0.29,-0.05,0.68,54.93,0.03,0.01,2.0,204.62,1.27,87.32,0.04,259347,44489.69,93.83,34283.0,87.39,0.0,69.0,87,1.32,87.32,88.04,80.44,75.88,52.45,92.1,14.0,7.46,56.666666666666664,True
7664,UHAL,AMERCO,Industrials,Rental & Leasing Services,USA,14117.83,14.02,,0.93,2.63,2.49,5.81,72.73,,0.0,51.6,0.38,,0.05,0.15,0.07,0.54,0.26,19.61,8.98,0.39,0.03,0.37,-0.01,0.02,3.6,0.07,0.19,0.08,,,0.93,0.93,0.47,0.28,0.19,-0.01,-0.03,0.09,0.28,0.71,0.6,0.88,18.51,0.03,0.02,-0.02,0.01,0.15,-0.06,0.13,-0.06,0.75,48.88,0.03,0.01,2.0,39.71,1.38,723.62,0.03,54876,44503.69,875.0,34641.0,723.62,0.0,69.0,88,1.34,723.62,736.11,714.53,629.74,420.72,769.9,18.0,20.92,58.333333333333336,True
7706,UNVR,Univar Solutions Inc.,Basic Materials,Chemicals,USA,4617.91,16.9,12.6,0.95,0.51,2.1,20.91,28.45,,0.0,1.58,1.48,0.03,0.18,0.18,-0.02,1.89,0.24,170.9,169.39,0.0,-0.11,1.0,0.02,0.02,4.11,0.04,0.14,0.05,1.8,1.3,1.02,1.05,0.25,0.05,0.03,-0.05,-0.05,0.12,-0.04,0.47,0.4,1.9,0.83,0.03,0.03,-0.05,0.01,0.1,-0.1,0.16,-0.1,0.5,44.81,0.03,0.01,2.3,932.63,1.01,26.67,0.03,938763,44501.69,32.5,42173.0,26.67,0.0,59.0,78,1.14,26.67,28.09,26.48,24.39,17.97,29.77,23.0,21.86,53.333333333333336,True
7783,UUUU,Energy Fuels Inc.,Energy,Uranium,USA,1278.71,,,,790.3,7.01,,,,,-0.26,0.3,0.19,,,,,-0.1,146.81,141.23,0.01,0.0,0.26,,0.13,3.26,,,,,,,,,,,-0.07,0.02,0.44,0.24,2.85,1.04,,0.73,0.08,0.08,-0.12,0.03,0.34,-0.24,0.43,-0.24,3.4,45.52,0.04,-0.01,2.0,5521.22,0.5,8.71,0.03,2755344,,6.81,37931.0,8.88,0.02,69.0,99,2.7,8.71,9.79,8.47,6.52,2.21,11.39,31.0,-21.81,66.33333333333333,True
7815,VBTX,"Veritex Holdings, Inc.",Financial,Banks - Regional,USA,2056.91,17.05,13.38,2.44,6.64,1.58,1.41,13.15,0.02,0.29,2.41,-0.12,0.15,0.12,0.07,0.56,0.59,0.03,49.42,47.48,0.03,-0.03,0.89,0.02,0.01,2.6,0.01,0.1,0.13,,,0.2,0.2,,0.87,0.39,-0.02,-0.03,0.15,0.14,0.84,0.6,1.61,1.49,0.04,0.03,-0.02,0.01,0.15,-0.09,0.14,-0.09,0.87,49.8,0.04,0.01,1.6,268.49,0.77,41.13,0.05,205982,44495.69,46.5,41921.0,41.13,0.0,81.0,90,1.43,41.13,41.89,40.9,35.77,22.44,45.36,13.0,13.06,61.333333333333336,True
7866,VG,Vonage Holdings Corp.,Communication Services,Telecom Services,USA,5327.59,,107.6,,3.9,8.4,110.07,34.09,,,-0.07,-0.83,0.1,-0.27,0.1,0.07,0.8,0.13,252.1,240.23,0.05,-0.38,0.97,0.01,0.07,3.86,-0.01,-0.03,0.0,0.8,,0.73,0.73,0.52,0.02,-0.01,0.0,0.31,0.42,0.51,0.53,0.6,0.64,0.48,0.01,0.02,0.13,0.22,0.43,-0.01,0.36,-0.01,0.9,77.65,0.0,0.0,2.0,4342.81,2.56,20.66,0.0,11107748,44504.35,20.18,38861.0,20.66,0.0,69.0,83,1.22,20.66,18.46,16.98,14.5,10.85,20.82,24.0,-2.32,58.666666666666664,True
7995,VRNT,Verint Systems Inc.,Technology,Software - Infrastructure,USA,3088.52,,19.02,,2.83,3.28,9.62,27.5,,,-0.27,-1.54,0.11,-0.23,0.14,0.02,-1.03,-0.31,65.19,63.49,0.02,-0.04,,0.01,0.08,8.33,-0.01,-0.02,0.05,1.5,1.4,0.43,0.43,0.67,0.07,-0.02,-0.02,0.01,0.05,0.03,0.66,0.38,0.85,0.85,0.02,0.02,-0.01,0.02,0.03,-0.03,0.09,-0.1,0.68,50.72,0.01,0.0,1.7,578.71,1.1,47.37,0.01,639002,44532.69,62.89,37392.0,46.51,-0.02,78.0,87,1.31,47.37,47.66,46.7,45.79,28.33,52.7,31.0,32.76,65.33333333333333,True
8004,VRTV,Veritiv Corporation,Industrials,Business Equipment & Supplies,USA,1985.17,18.1,13.72,,0.3,3.45,45.74,24.15,,0.0,7.28,2.13,0.2,0.05,,-0.06,0.95,0.11,14.86,13.84,0.02,0.01,0.95,-0.02,0.04,5.2,0.05,0.21,0.03,1.9,1.3,0.94,0.97,0.21,0.02,0.02,-0.01,0.18,0.43,1.06,5.97,5.34,2.32,7.83,0.06,0.06,-0.08,0.14,0.83,-0.17,0.58,-0.17,6.4,51.38,0.05,0.03,1.0,118.24,1.01,131.73,0.07,118952,44503.35,160.0,41808.0,131.4,0.0,100.0,100,5.41,131.73,142.39,116.96,72.7,17.79,158.99,26.0,21.46,75.33333333333333,True
8055,VVV,Valvoline Inc.,Energy,Oil & Gas Refining & Marketing,USA,6292.12,15.0,16.13,1.5,2.11,264.38,27.84,41.4,0.01,0.26,2.29,0.57,0.1,0.12,0.1,0.04,0.67,0.54,182.0,180.23,0.0,-0.02,0.94,-0.01,0.02,4.17,0.11,-8.2,0.17,2.0,1.5,77.0,77.26,0.33,0.15,0.11,-0.06,-0.02,0.12,0.02,0.52,0.49,1.36,0.92,0.03,0.02,-0.03,0.01,0.11,-0.08,0.12,-0.08,0.53,45.35,0.01,0.0,1.9,1030.06,1.71,34.37,0.01,1759242,44503.69,42.88,42636.0,34.37,0.0,72.0,81,1.19,34.37,35.31,34.21,31.05,22.51,37.41,13.0,24.76,55.333333333333336,True
8150,WIRE,Encore Wire Corporation,Industrials,Electrical Equipment & Parts,USA,3028.76,7.16,14.83,0.72,1.33,2.48,10.27,27.46,0.0,0.0,20.48,0.33,-0.56,0.1,0.1,0.05,7.34,1.11,20.42,19.7,0.0,0.0,0.9,-0.06,0.03,2.47,0.36,0.43,0.09,6.1,5.5,0.0,0.0,0.3,0.24,0.19,-0.01,0.05,0.72,0.79,1.82,1.42,1.16,6.36,0.05,0.04,0.03,0.2,0.67,-0.03,0.65,-0.03,1.85,63.47,0.04,0.0,1.5,227.27,1.12,146.6,0.04,255433,44495.69,160.0,33801.0,146.6,0.0,84.0,97,2.17,146.6,143.12,123.29,88.32,52.06,151.64,16.0,9.14,65.66666666666667,True
8177,WMS,"Advanced Drainage Systems, Inc.",Industrials,Building Products & Equipment,USA,8995.21,48.41,25.71,0.98,3.9,12.91,642.51,80.46,0.0,0.15,2.61,1.81,0.4,0.46,0.5,0.09,-0.5,-0.33,70.46,58.87,0.01,-0.88,0.95,0.07,0.02,3.1,0.08,0.25,0.16,2.0,0.9,1.36,1.4,0.3,0.15,0.08,-0.02,0.11,0.09,0.16,0.76,0.51,1.29,4.31,0.04,0.04,-0.01,0.08,0.12,-0.06,0.19,-0.06,0.81,53.92,0.03,0.0,2.2,436.0,0.73,126.16,0.04,316671,44504.35,140.5,41845.0,126.16,0.0,63.0,87,1.31,126.16,128.16,117.57,113.04,72.44,134.84,33.0,11.37,61.0,True
8205,WSC,WillScot Mobile Mini Holdings Corp.,Industrials,Rental & Leasing Services,USA,8765.31,68.57,30.79,1.13,4.83,4.47,775.69,17.76,,0.0,0.56,4.18,0.64,,0.61,,,0.18,226.0,164.12,0.01,-0.98,0.93,0.12,0.08,5.4,0.02,0.07,0.04,0.9,0.8,1.33,1.34,0.51,0.18,0.07,-0.03,0.14,0.31,0.39,0.83,0.67,1.68,1.24,0.03,0.03,0.01,0.11,0.29,-0.04,0.27,-0.04,0.85,59.3,0.03,0.0,1.6,2376.67,0.66,38.74,0.03,1577626,44504.69,43.42,42313.0,39.19,0.01,81.0,91,1.44,38.74,38.42,35.06,30.0,20.9,40.19,16.0,12.08,62.666666666666664,True
8210,WST,"West Pharmaceutical Services, Inc.",Healthcare,Medical Instruments & Supplies,USA,32467.46,54.34,48.35,1.97,12.11,14.72,47.19,113.17,0.0,0.08,8.05,0.43,0.07,0.29,0.28,0.09,1.13,0.29,74.1,73.62,0.0,-0.06,0.94,-0.02,0.01,1.77,0.21,0.31,0.16,2.9,2.2,0.1,0.12,0.41,0.26,0.23,0.01,0.0,-0.05,0.31,0.59,0.54,0.97,13.57,0.04,0.03,0.01,0.03,0.18,-0.05,0.1,-0.08,0.72,53.38,0.01,-0.01,2.0,372.44,1.46,437.39,0.0,545407,44497.35,457.0,29297.0,437.39,0.0,69.0,86,1.29,437.39,431.04,425.18,371.92,253.86,475.35,13.0,4.48,56.0,True
8214,WTFC,Wintrust Financial Corporation,Financial,Banks - Regional,USA,5137.7,11.77,15.31,1.18,4.09,1.28,0.83,10.16,0.01,0.16,7.63,-0.22,-0.22,0.1,0.1,0.13,0.06,0.04,57.0,56.25,0.01,-0.02,0.93,0.0,0.01,2.52,0.01,0.11,0.19,,,0.3,0.3,,0.92,0.35,-0.07,-0.02,0.23,0.11,0.56,0.47,1.49,3.01,0.04,0.03,-0.03,0.02,0.14,-0.08,0.22,-0.08,0.61,48.09,0.03,0.01,1.7,322.47,0.87,89.82,0.04,280396,44488.69,101.75,35331.0,89.82,0.0,78.0,82,1.21,89.82,92.25,88.08,79.17,58.0,97.11,14.0,13.28,58.0,True
8380,ZBRA,Zebra Technologies Corporation,Technology,Communication Equipment,USA,32450.75,38.07,30.28,3.81,5.93,11.32,105.7,26.8,,0.0,15.68,-0.07,0.08,0.38,0.1,0.04,0.71,0.27,53.42,53.16,0.01,-0.24,0.88,-0.01,0.01,1.97,0.15,0.34,0.18,1.0,0.7,0.33,0.35,0.47,0.18,0.16,0.0,0.02,0.01,0.16,0.63,0.55,1.58,18.16,0.04,0.03,0.0,0.08,0.13,-0.03,0.21,-0.03,0.64,56.27,0.03,0.0,2.2,243.74,1.11,596.96,0.03,269847,44502.35,630.91,33465.0,596.96,0.0,63.0,85,1.26,596.96,596.29,553.87,527.13,363.0,614.1,17.0,5.69,55.0,True
8416,ZS,"Zscaler, Inc.",Technology,Software - Infrastructure,USA,45665.79,,343.65,,67.84,86.45,30.39,296.92,,,-1.93,-1.17,0.71,-0.44,0.46,0.53,-0.56,0.57,137.8,80.35,0.01,-0.42,0.46,0.02,0.09,3.97,-0.13,-0.52,-0.15,2.6,2.6,1.73,1.73,0.78,-0.31,-0.39,-0.03,0.02,0.18,0.79,1.26,0.66,0.92,16.1,0.07,0.04,-0.04,0.07,0.4,-0.12,0.34,-0.12,1.32,49.37,0.04,0.0,2.0,1904.83,1.33,331.97,0.04,2542533,44530.69,316.95,43175.0,334.0,0.01,69.0,91,1.47,331.97,345.27,311.31,237.07,157.03,376.11,18.0,-4.52,59.333333333333336,True
8423,ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,105182.75,53.75,43.15,3.96,13.81,22.61,32.15,78.55,0.0,0.23,4.15,0.1,0.11,0.38,0.14,0.07,0.16,0.11,474.0,472.05,0.0,-0.19,0.93,0.0,0.01,2.02,0.14,0.47,0.15,4.5,3.3,1.41,1.41,0.7,0.32,0.26,0.0,0.05,0.07,0.27,0.4,0.35,0.65,4.55,0.03,0.02,0.01,0.06,0.19,-0.02,0.17,-0.02,0.58,59.08,0.01,0.0,1.7,1500.91,1.14,223.19,0.02,1705641,44504.35,238.83,41306.0,223.19,0.0,78.0,77,1.13,223.19,220.53,210.03,188.23,141.41,228.89,20.0,7.01,58.333333333333336,True
