"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"AUMN","Golden Minerals Company","Basic Materials","Other Precious Metals & Mining",70.96,,,32.10%,-6.90%,162.48,0.93%,-1.57%,33.50%,1.72%,6.01%,-29.90%,-11.03%,-16.57%,-11.24%,-43.99%,-19.00%,-45.66%,1.25,6.81%,-8.96%,-10.00%,-31.82%,-20.53%,3.25%,-68.23%,3.25%,36.45,2.00,0.41,-0.72%,723615,1.06
"AUPH","Aurinia Pharmaceuticals Inc.","Healthcare","Biotechnology",2611.29,,,-8.40%,192.30%,128.44,0.20%,-81.75%,40.20%,-9.37%,10.15%,,-34.83%,-35.39%,9.21%,33.13%,38.27%,39.77%,0.55,9.08%,-32.44%,-22.30%,17.44%,-43.10%,11.73%,-43.10%,98.87%,32.14,1.70,19.33,-1.93%,2129584,32.00
"AUR","Aurora Innovation, Inc.","Technology","Information Technology Services",8759.26,,,,,122.18,0.10%,0.00%,12.30%,28.43%,,,4.42%,18.24%,19.31%,20.53%,,18.00%,,9.27%,8.73%,14.43%,17.53%,-33.60%,24.21%,-33.60%,24.21%,53.56,2.00,11.80,-1.75%,1259881,14.00
"AURCU","Aurora Acquisition Corp.","Financial","Shell Companies",,,,,,,13.73%,,0.49%,,,,-0.50%,-0.48%,-1.25%,0.49%,,3.01%,,1.42%,-1.65%,-0.83%,-0.22%,-9.75%,1.38%,-11.16%,5.01%,45.60,,10.27,0.00%,0,
"AUS","Austerlitz Acquisition Corporation I","Financial","Shell Companies",966.98,,,,,98.57,,,87.60%,12.65%,4.42%,,-0.51%,-1.70%,-0.81%,-0.61%,,-0.81%,,0.53%,-1.19%,-1.26%,-1.04%,-3.35%,0.20%,-3.35%,0.20%,33.01,,9.82,-0.41%,36275,
"AUSF","Global X Adaptive U.S. Factor ETF","Financial","Exchange Traded Fund",,,2.38%,,,,,,,,,,-0.92%,0.73%,0.04%,1.20%,21.28%,19.32%,,0.46%,-1.03%,0.22%,3.06%,-1.95%,4.50%,-1.95%,23.06%,43.63,,30.63,-1.16%,6831,
"AUTL","Autolus Therapeutics plc","Healthcare","Biotechnology",461.68,,,-53.50%,7.20%,70.83,25.29%,0.00%,34.60%,-0.34%,3.27%,,-0.48%,11.79%,-7.81%,-5.58%,-40.83%,-29.98%,1.56,6.74%,-0.25%,0.55%,-0.43%,-20.76%,16.36%,-48.81%,36.09%,49.32,2.00,6.26,-2.34%,289237,13.39
"AUTO","AutoWeb, Inc.","Communication Services","Internet Content & Information",40.98,,,-27.80%,-10.50%,13.25,42.08%,0.00%,19.70%,5.90%,1.91%,-6.60%,-0.33%,-2.88%,16.92%,6.29%,0.66%,23.08%,2.19,7.17%,-0.70%,4.36%,6.86%,-26.75%,22.57%,-30.91%,36.32%,51.24,1.70,3.04,-0.33%,8371,4.69
"AUUD","Auddia Inc.","Technology","Software - Application",25.07,,,9.10%,-28.10%,12.38,30.56%,0.00%,3.80%,0.88%,3.16%,,-0.48%,-18.82%,-31.23%,-8.81%,,-38.02%,,9.20%,-15.54%,-15.73%,-30.70%,-38.39%,11.29%,-77.74%,11.29%,38.02,,2.07,-2.82%,90267,9.00
"AUVI","Applied UV, Inc.","Consumer Cyclical","Furnishings, Fixtures & Appliances",51.10,,,,,9.42,55.74%,0.00%,2.80%,2.56%,5.70%,,6.47%,-4.14%,-22.73%,-38.18%,1.19%,11.11%,,7.77%,-1.67%,-10.09%,-37.07%,-36.65%,18.88%,-85.75%,18.88%,46.10,1.00,5.10,2.00%,259301,17.75
"AUY","Yamana Gold Inc.","Basic Materials","Gold",4035.61,27.69,2.95%,16.20%,-1.90%,964.72,0.20%,0.00%,60.70%,3.87%,1.58%,35.10%,-8.74%,-6.22%,-8.95%,-22.33%,-20.66%,-28.72%,1.51,3.45%,-4.22%,-2.65%,-8.76%,-12.10%,6.54%,-33.93%,6.54%,39.79,2.60,4.07,-0.97%,12939702,3.92
"AVA","Avista Corporation","Utilities","Utilities - Diversified",2759.97,17.37,4.35%,0.20%,-2.30%,70.05,0.40%,-7.67%,83.80%,-0.20%,2.27%,17.70%,-0.33%,-4.22%,-6.25%,-14.32%,-0.79%,-3.24%,0.63,2.07%,-2.91%,-2.52%,-9.52%,-7.15%,2.94%,-20.96%,7.29%,41.31,3.20,38.84,-1.57%,229023,40.75
"AVACU","Avalon Acquisition Inc.","Financial","Shell Companies",,,,,,,,,,,,,0.49%,1.39%,,,,1.60%,,0.31%,0.72%,1.03%,1.03%,-0.20%,1.80%,-0.20%,1.80%,63.06,,10.18,0.44%,7173,
"AVAH","Aveanna Healthcare Holdings Inc.","Healthcare","Medical Care Facilities",1330.97,,,,,184.55,6.03%,0.08%,93.90%,-1.14%,1.20%,,-4.42%,-1.52%,-24.04%,-38.45%,,-38.07%,,5.59%,-11.54%,-7.95%,-27.10%,-21.02%,11.56%,-45.08%,11.56%,37.46,1.70,7.14,-3.38%,304401,12.82
"AVAL","Grupo Aval Acciones y Valores S.A.","Financial","Banks - Regional",5748.50,6.79,5.43%,8.85%,,1114.05,,,9.96%,,0.05%,,-5.32%,-14.99%,-11.34%,-10.73%,-6.18%,-25.00%,,2.24%,-8.64%,-10.94%,-12.43%,-16.10%,0.78%,-26.60%,1.78%,20.16,3.00,5.16,0.00%,76604,6.90
"AVAN","Avanti Acquisition Corp.","Financial","Shell Companies",738.10,,,,,75.01,0.17%,0.00%,73.80%,4.11%,0.07%,,0.10%,0.00%,0.92%,1.44%,0.92%,-4.28%,,0.35%,0.02%,0.33%,-0.35%,-1.11%,1.03%,-13.68%,3.14%,51.49,,9.84,-0.51%,10389,
"AVAV","AeroVironment, Inc.","Industrials","Aerospace & Defense",2079.75,,,7.60%,11.10%,24.62,1.10%,-42.20%,82.20%,1.19%,4.84%,4.60%,-6.95%,-7.49%,-19.58%,-24.12%,-2.94%,-4.27%,0.36,2.52%,-8.64%,-6.69%,-19.43%,-13.45%,-0.14%,-42.11%,2.97%,28.11,2.00,83.19,-3.58%,95926,121.80
"AVB","AvalonBay Communities, Inc.","Real Estate","REIT - Residential",33998.17,33.17,2.66%,1.30%,4.40%,139.39,0.20%,-11.56%,91.40%,-1.98%,1.24%,15.00%,-2.73%,1.17%,6.10%,15.68%,39.95%,49.22%,0.96,1.95%,-0.32%,3.14%,13.05%,-3.26%,10.47%,-3.26%,54.60%,51.15,2.70,239.39,-3.03%,391472,246.09
"AVCO","Avalon GloboCare Corp.","Healthcare","Medical Care Facilities",80.10,,,,,85.36,63.37%,0.00%,1.40%,-16.02%,3.35%,,-7.79%,-7.79%,-15.40%,-19.11%,-27.39%,-17.67%,0.49,5.53%,-11.23%,-6.22%,-12.38%,-19.82%,5.99%,-44.12%,14.90%,36.10,,0.92,-5.23%,61595,
"AVCT","American Virtual Cloud Technologies, Inc.","Financial","Shell Companies",105.19,,,,,31.09,60.90%,-0.07%,3.10%,41.97%,0.72%,-56.00%,-14.86%,-35.50%,-64.86%,-74.92%,-70.78%,-79.31%,0.65,7.64%,-22.48%,-36.63%,-70.01%,-60.05%,1.36%,-84.51%,1.36%,21.21,,1.49,-6.88%,86529,17.00
"AVD","American Vanguard Corporation","Basic Materials","Agricultural Inputs",472.35,21.24,0.53%,17.70%,9.70%,29.89,1.30%,-0.32%,80.80%,-1.10%,1.43%,5.80%,-6.09%,-1.82%,0.07%,-17.78%,-2.58%,-2.58%,0.80,2.84%,-7.90%,-4.17%,-14.09%,-15.62%,5.29%,-32.77%,5.29%,33.34,2.00,15.12,-2.01%,117990,23.50
"AVDE","Avantis International Equity ETF","Financial","Exchange Traded Fund",,,1.57%,,,,,,,,,,-4.61%,-4.17%,-4.11%,-4.53%,11.81%,8.08%,,0.59%,-4.76%,-3.65%,-2.27%,-6.04%,0.44%,-6.06%,13.50%,25.58,,61.81,-2.62%,31497,
"AVDL","Avadel Pharmaceuticals plc","Healthcare","Drug Manufacturers - Specialty & Generic",557.48,,,-15.30%,-33.60%,58.59,1.07%,0.00%,55.30%,-1.60%,10.35%,,-0.93%,5.84%,16.34%,24.97%,31.46%,43.86%,1.10,6.16%,-6.74%,-0.05%,14.05%,-17.08%,24.35%,-17.08%,59.37%,44.94,1.40,9.61,-3.32%,129973,17.95
"AVDV","Avantis International Small Cap Value ETF","Financial","Exchange Traded Fund",,,1.51%,,,,,,,,,,-5.16%,-5.84%,-5.39%,-6.60%,14.97%,9.33%,,0.64%,-5.72%,-5.30%,-3.94%,-7.35%,-1.64%,-8.00%,17.41%,22.86,,62.44,-2.98%,201566,
"AVDX","AvidXchange Holdings, Inc.","Technology","Software - Infrastructure",3735.64,,,,,169.11,5.70%,0.00%,,,1.56%,-38.00%,-5.92%,1.56%,,,,-11.43%,,7.87%,-8.03%,-6.67%,-6.67%,-19.48%,8.34%,-19.48%,8.34%,42.62,,22.09,2.03%,772880,30.00
"AVEM","Avantis Emerging Markets Equity ETF","Financial","Exchange Traded Fund",,,1.58%,,,,,,,,,,-3.63%,-4.38%,-4.95%,-9.20%,6.99%,1.37%,,0.67%,-3.85%,-3.84%,-6.02%,-6.29%,-0.63%,-11.15%,8.22%,29.38,,62.62,-3.10%,71661,
"AVEO","AVEO Pharmaceuticals, Inc.","Healthcare","Biotechnology",220.48,,,9.20%,-20.60%,34.37,0.20%,35.05%,46.10%,4.76%,5.30%,,-2.84%,-3.70%,-0.61%,-10.96%,21.04%,12.65%,1.10,4.20%,-7.02%,-3.01%,-6.40%,-13.91%,7.97%,-64.36%,31.31%,40.72,1.20,6.50,-0.46%,102982,19.75
"AVGO","Broadcom Inc.","Technology","Semiconductors",227392.38,40.49,2.63%,5.00%,28.50%,411.00,0.10%,-6.13%,82.30%,0.06%,1.27%,28.20%,-4.91%,4.49%,10.21%,15.72%,39.85%,24.83%,0.97,1.77%,-1.30%,4.82%,12.92%,-5.30%,15.61%,-5.30%,40.51%,50.76,2.00,546.59,-2.17%,1421903,573.37
"AVGR","Avinger, Inc.","Healthcare","Medical Devices",63.08,,,,-3.90%,95.38,0.30%,-0.01%,12.20%,5.36%,0.60%,,-18.14%,-7.83%,-28.62%,-40.01%,119.02%,43.13%,1.63,8.50%,-14.50%,-16.32%,-41.99%,-34.59%,1.60%,-76.41%,133.30%,36.90,2.00,0.63,-3.85%,1037516,2.25
"AVID","Avid Technology, Inc.","Communication Services","Electronic Gaming & Multimedia",1436.40,45.53,,32.00%,-6.50%,45.56,6.70%,-5.13%,76.80%,0.26%,3.37%,12.10%,-5.27%,14.62%,24.20%,5.86%,170.61%,105.99%,1.25,5.14%,2.84%,8.77%,15.10%,-10.14%,29.16%,-19.24%,182.30%,53.73,2.40,32.69,-4.33%,204344,42.50
"AVIR","Atea Pharmaceuticals, Inc.","Healthcare","Biotechnology",718.92,29.93,,,,82.82,18.48%,0.00%,69.20%,-2.15%,9.25%,18.20%,-5.57%,-33.11%,-74.04%,-60.14%,-75.92%,-80.52%,,6.94%,-21.67%,-63.87%,-76.43%,-82.65%,10.45%,-91.36%,10.45%,25.42,1.60,8.14,5.99%,2190822,13.67
"AVK","Advent Convertible and Income Fund","Financial","Closed-End Fund - Debt",628.70,16.23,7.74%,,,34.53,0.42%,-13.71%,45.29%,,,,-3.85%,-4.51%,-4.41%,-6.57%,15.84%,10.23%,,1.07%,-4.31%,-3.47%,-2.36%,-6.38%,2.42%,-8.54%,16.58%,29.22,,18.21,-0.82%,58131,
"AVLR","Avalara, Inc.","Technology","Software - Application",12398.87,,,12.50%,32.50%,86.53,1.60%,-16.22%,92.80%,1.89%,3.24%,-15.10%,-5.66%,-20.21%,-21.01%,7.54%,-14.60%,-13.80%,0.69,3.70%,-12.83%,-17.05%,-9.38%,-25.46%,5.09%,-25.84%,21.15%,27.66,1.80,142.14,-0.71%,347986,212.17
"AVNS","Avanos Medical, Inc.","Healthcare","Medical Devices",1502.88,,,12.80%,7.00%,48.00,0.10%,11.50%,92.40%,-1.47%,2.42%,-8.30%,-5.11%,-1.74%,-5.92%,-22.69%,-27.91%,-32.43%,0.85,3.94%,-6.94%,-4.75%,-18.79%,-14.93%,4.43%,-42.17%,4.43%,39.31,2.80,31.00,-5.17%,149226,41.20
"AVNT","Avient Corporation","Basic Materials","Specialty Chemicals",5324.42,19.19,1.48%,-2.70%,2.10%,91.40,1.00%,-1.78%,94.70%,0.30%,1.45%,8.10%,-5.67%,7.31%,9.35%,10.43%,54.30%,42.50%,1.67,2.35%,-1.48%,9.05%,15.17%,-6.61%,31.38%,-6.61%,57.87%,51.61,1.60,57.40,-3.38%,254822,62.64
"AVNW","Aviat Networks, Inc.","Technology","Communication Equipment",345.68,3.31,,39.30%,0.50%,11.16,3.60%,-2.74%,59.70%,-1.80%,2.86%,8.00%,-0.10%,5.83%,-14.23%,-17.45%,74.54%,78.68%,1.94,4.47%,-2.08%,-4.14%,-8.91%,-16.71%,7.77%,-30.28%,90.39%,44.65,2.00,30.51,-2.93%,55161,53.88
"AVO","Mission Produce, Inc.","Consumer Defensive","Farm Products",1299.97,28.96,,,,70.61,1.80%,-44.55%,22.70%,19.82%,2.73%,7.60%,-1.58%,1.57%,-10.52%,-7.88%,39.63%,24.32%,,2.74%,-5.36%,-2.85%,-6.46%,-10.00%,3.48%,-18.40%,44.93%,39.34,2.00,18.71,-4.20%,95299,22.80
"AVPT","AvePoint, Inc.","Technology","Software - Infrastructure",1284.50,,,,,176.62,2.70%,3.89%,30.10%,,4.24%,,-3.41%,-19.25%,-27.80%,-31.23%,-35.49%,-52.76%,,5.41%,-16.36%,-17.71%,-32.21%,-29.38%,5.82%,-60.39%,5.82%,28.96,1.80,7.09,0.71%,616491,14.50
"AVRO","AVROBIO, Inc.","Healthcare","Biotechnology",196.90,,,,,43.62,2.94%,0.34%,86.40%,-1.07%,4.97%,,-13.38%,-24.02%,-34.93%,-54.62%,-70.86%,-70.73%,1.33,7.87%,-22.90%,-26.52%,-51.65%,-38.37%,-2.39%,-79.67%,-2.39%,27.28,2.00,4.08,-11.11%,466630,22.88
"AVT","Avnet, Inc.","Technology","Electronics & Computer Distribution",3752.15,11.56,2.37%,-8.10%,3.10%,99.65,0.40%,-2.09%,98.20%,-0.12%,2.69%,2.10%,-6.33%,1.48%,-9.70%,-15.68%,21.84%,5.81%,1.52,2.39%,-5.51%,-2.60%,-7.97%,-8.34%,3.17%,-18.23%,22.77%,36.64,2.70,37.15,-4.47%,489570,42.62
"AVTE","Aerovate Therapeutics, Inc.","Healthcare","Biotechnology",317.57,,,,,23.11,,,86.57%,29.97%,8.96%,,-5.98%,-7.56%,-24.94%,,,-42.14%,,12.38%,-18.90%,-21.86%,-18.61%,-40.39%,6.96%,-55.11%,15.88%,40.82,1.50,13.21,-9.02%,21365,24.67
"AVTR","Avantor, Inc.","Basic Materials","Specialty Chemicals",23915.03,50.41,,,58.60%,588.50,0.50%,-40.68%,94.50%,5.11%,2.70%,11.50%,0.87%,7.28%,0.87%,23.23%,52.15%,40.75%,,3.10%,1.28%,-0.45%,12.79%,-10.71%,8.55%,-10.71%,54.95%,53.07,1.60,39.62,0.00%,2242199,44.72
"AVTX","Avalo Therapeutics, Inc.","Healthcare","Biotechnology",232.60,,,4.50%,,100.49,0.10%,0.00%,72.10%,20.82%,,,-2.79%,-9.52%,-30.33%,-20.83%,-13.64%,-20.83%,1.62,4.88%,-8.49%,-8.06%,-26.39%,-18.68%,2.96%,-53.56%,2.96%,34.52,1.50,2.09,-3.69%,234022,6.00
"AVUS","Avantis U.S. Equity ETF","Financial","Exchange Traded Fund",,,1.06%,,,,,,,,,,-2.54%,1.19%,1.62%,6.48%,28.80%,24.22%,,0.79%,-2.00%,1.14%,6.00%,-3.26%,7.04%,-3.26%,29.98%,42.45,,78.26,-2.48%,48092,
"AVUV","Avantis U.S. Small Cap Value ETF","Financial","Exchange Traded Fund",,,1.21%,,,,,,,,,,-4.17%,1.73%,3.95%,2.22%,43.97%,39.34%,,1.48%,-3.78%,-0.10%,5.27%,-6.37%,10.61%,-6.37%,49.49%,40.78,,79.20,-4.08%,196602,
"AVXL","Anavex Life Sciences Corp.","Healthcare","Biotechnology",1463.81,,,7.10%,,70.59,1.40%,-4.67%,27.90%,-3.92%,7.57%,,-3.33%,11.91%,2.21%,56.22%,274.04%,260.19%,0.61,7.07%,-7.13%,2.26%,13.70%,-18.04%,17.56%,-38.25%,330.79%,46.74,1.80,19.45,2.42%,794878,38.29
"AVY","Avery Dennison Corporation","Industrials","Business Equipment & Supplies",17815.62,23.99,1.27%,17.50%,3.20%,82.90,0.40%,-3.10%,90.80%,0.30%,0.96%,12.20%,-2.65%,2.77%,-5.39%,-2.98%,41.17%,37.93%,0.99,1.99%,-3.28%,-0.79%,3.17%,-6.67%,5.78%,-6.67%,45.15%,41.80,2.20,213.95,-2.24%,313481,241.30
"AVYA","Avaya Holdings Corp.","Technology","Software - Application",1795.98,475.45,,,-6.80%,84.90,2.50%,-0.60%,,2.17%,10.94%,7.90%,14.13%,21.63%,0.63%,-27.06%,10.98%,9.24%,1.53,5.20%,3.84%,6.20%,-15.76%,-6.90%,22.27%,-38.58%,22.27%,53.79,2.20,20.92,-5.25%,965511,29.60
"AWAY","ETFMG Travel Tech ETF","Financial","Exchange Traded Fund",,,0.04%,,,,,,,,,,-11.39%,-12.00%,-10.33%,-23.10%,-3.27%,-7.45%,,1.83%,-12.75%,-14.03%,-17.75%,-19.73%,-5.03%,-30.60%,-1.15%,22.87,,23.97,-6.44%,881168,
"AWF","AllianceBernstein Global High Income Fund","Financial","Closed-End Fund - Debt",1057.18,4.34,6.44%,-4.77%,,86.23,,,25.86%,,,,-1.29%,-0.73%,-1.05%,1.07%,8.78%,4.16%,,0.88%,-1.35%,-0.64%,0.62%,-2.93%,1.41%,-2.93%,9.27%,41.81,,12.26,-0.89%,137604,
"AWH","Aspira Women's Health Inc.","Healthcare","Diagnostics & Research",196.30,,,15.20%,16.40%,112.08,0.40%,0.00%,31.30%,-3.67%,17.34%,,-6.94%,-34.31%,-45.53%,-64.04%,-53.79%,-70.04%,2.84,10.61%,-27.45%,-34.40%,-59.54%,-47.52%,3.08%,-80.93%,3.08%,34.84,1.50,2.01,-7.37%,1337544,12.00
"AWI","Armstrong World Industries, Inc.","Industrials","Building Products & Equipment",5252.03,29.51,0.77%,-29.90%,3.10%,47.50,0.40%,-7.47%,,-2.67%,1.39%,23.40%,-3.41%,6.15%,3.14%,2.91%,40.70%,47.12%,1.15,1.71%,-1.73%,5.51%,7.82%,-4.74%,15.85%,-4.74%,54.51%,50.38,2.90,109.44,-4.03%,165317,115.00
"AWK","American Water Works Company, Inc.","Utilities","Utilities - Regulated Water",30580.86,40.75,1.42%,8.10%,3.60%,182.00,0.22%,-8.65%,87.10%,-0.32%,0.71%,31.80%,-0.69%,-1.68%,-5.55%,9.86%,11.22%,10.97%,0.27,1.87%,-0.94%,-1.38%,4.33%,-7.92%,2.80%,-10.06%,30.00%,45.00,2.60,170.31,-1.79%,399319,174.43
"AWP","Aberdeen Global Premier Properties Fund","Financial","Closed-End Fund - Foreign",539.78,,7.59%,,,85.41,,,21.52%,,,,-2.77%,-3.22%,-4.39%,-3.81%,22.01%,20.15%,,1.13%,-3.39%,-1.50%,0.09%,-6.65%,6.04%,-8.67%,24.90%,38.24,,6.32,-2.77%,231488,
"AWR","American States Water Company","Utilities","Utilities - Regulated Water",3355.93,36.43,1.58%,7.80%,1.30%,36.93,0.40%,-14.05%,76.00%,1.05%,1.56%,27.90%,-2.04%,2.83%,2.22%,16.48%,21.63%,16.27%,0.09,1.91%,-0.67%,2.45%,10.56%,-5.05%,8.85%,-5.05%,31.94%,49.03,2.70,92.45,-2.36%,170391,87.00
"AWRE","Aware, Inc.","Technology","Software - Application",65.56,,,-30.40%,-10.40%,21.53,2.70%,0.00%,35.60%,3.86%,0.27%,-39.40%,-1.95%,-15.92%,-23.99%,-20.79%,-3.22%,-14.00%,0.12,3.02%,-8.32%,-18.61%,-21.50%,-29.18%,0.67%,-53.83%,0.67%,25.14,,3.01,-1.63%,3322,6.00
"AWTM","Aware Ultra-Short Duration Enhanced Income ETF","Financial","Exchange Traded Fund",,,1.23%,,,,,,,,,,0.08%,-0.05%,-0.23%,-0.35%,-0.26%,-0.41%,,0.12%,0.06%,-0.06%,-0.26%,-0.26%,0.79%,-0.74%,1.60%,54.16,,49.66,0.13%,362,
"AWX","Avalon Holdings Corporation","Industrials","Waste Management",16.64,5.79,,15.10%,2.00%,3.90,29.77%,0.00%,12.70%,5.00%,0.21%,5.70%,-7.36%,3.60%,-6.71%,-5.84%,77.54%,55.00%,1.19,5.46%,-0.91%,0.54%,-1.84%,-12.11%,6.05%,-33.61%,91.90%,48.01,,4.03,-2.42%,10275,
"AX","Axos Financial, Inc.","Financial","Banks - Regional",3488.89,15.83,,14.00%,14.20%,59.39,4.20%,-2.60%,80.80%,1.55%,2.81%,86.60%,-3.33%,13.81%,17.12%,22.53%,62.22%,54.78%,1.56,2.44%,-1.12%,7.30%,18.60%,-6.97%,32.32%,-6.97%,74.39%,50.90,1.60,58.09,-6.52%,282771,62.62
"AXDX","Accelerate Diagnostics, Inc.","Healthcare","Diagnostics & Research",333.10,,,-6.70%,137.70%,61.15,0.20%,,36.70%,-2.43%,18.58%,,-4.94%,-13.34%,-19.87%,-34.12%,-38.65%,-34.04%,1.77,6.69%,-15.66%,-15.92%,-33.04%,-30.46%,-0.30%,-67.95%,-0.30%,37.51,2.40,5.00,-8.93%,234885,9.33
"AXGN","AxoGen, Inc.","Healthcare","Medical Devices",413.71,,,-3.00%,32.70%,41.47,4.10%,-2.51%,79.80%,-1.67%,2.24%,-19.80%,-5.33%,-34.49%,-42.98%,-52.76%,-32.80%,-46.42%,0.70,6.29%,-24.57%,-32.19%,-47.43%,-42.81%,-0.62%,-59.94%,-0.62%,26.49,1.90,9.59,-8.05%,253539,25.17
"AXL","American Axle & Manufacturing Holdings, Inc.","Consumer Cyclical","Auto Parts",1089.13,12.36,,-29.50%,3.80%,114.10,1.93%,0.00%,91.10%,-2.17%,4.30%,5.50%,-2.70%,2.97%,2.07%,-16.43%,13.59%,12.23%,2.44,4.11%,-2.71%,-1.71%,-5.60%,-14.21%,18.48%,-28.30%,28.57%,44.02,2.70,9.36,-3.80%,1867249,11.88
"AXLA","Axcella Health Inc.","Healthcare","Biotechnology",114.03,,,,,38.20,0.50%,0.00%,61.90%,-1.00%,1.38%,,-2.03%,-8.52%,-15.20%,-9.09%,-48.67%,-44.12%,,4.65%,-6.44%,-4.14%,-25.32%,-34.09%,5.45%,-57.60%,5.45%,42.91,2.00,2.90,-2.36%,51191,12.62
"AXNX","Axonics, Inc.","Healthcare","Medical Devices",2707.84,,,,,44.85,0.80%,-25.74%,,1.63%,10.55%,-40.10%,-2.63%,-17.71%,-20.47%,1.42%,34.07%,17.21%,,5.27%,-9.79%,-11.39%,-6.60%,-20.93%,1.99%,-26.69%,42.26%,36.81,1.60,58.51,-4.99%,326820,77.12
"AXON","Axon Enterprise, Inc.","Industrials","Aerospace & Defense",11631.41,,,-15.70%,28.00%,66.19,3.10%,-34.37%,75.60%,0.87%,1.77%,-15.50%,1.59%,0.51%,-5.25%,26.04%,38.72%,44.62%,0.37,4.32%,0.08%,0.56%,7.22%,-15.22%,9.48%,-16.56%,53.33%,50.31,1.80,177.20,-1.48%,260143,227.67
"AXP","American Express Company","Financial","Credit Services",126500.43,16.40,1.10%,-5.70%,2.20%,786.00,0.11%,-11.90%,84.90%,-2.64%,2.42%,25.50%,-11.00%,-11.91%,-7.01%,-2.07%,30.05%,29.70%,1.22,2.17%,-11.12%,-10.21%,-2.60%,-17.04%,-0.72%,-17.04%,39.89%,25.42,2.50,156.82,-8.62%,6804152,190.83
"AXR","AMREP Corporation","Real Estate","Real Estate Services",97.70,11.67,,22.40%,-0.80%,7.35,1.50%,2.73%,29.20%,0.94%,0.55%,23.40%,-4.20%,-8.19%,-4.82%,-7.03%,120.33%,54.80%,0.56,4.88%,-8.55%,-10.64%,5.49%,-21.59%,10.17%,-22.60%,125.98%,38.07,,13.22,-4.13%,1705,
"AXS","AXIS Capital Holdings Limited","Financial","Insurance - Property & Casualty",4370.35,11.25,3.29%,-18.10%,2.90%,84.77,0.87%,0.00%,93.60%,-1.62%,1.38%,10.60%,-2.17%,-1.20%,-2.75%,-4.94%,-3.17%,1.19%,0.97,2.28%,-3.40%,1.46%,-0.57%,-9.44%,14.61%,-13.00%,15.21%,44.41,2.90,50.99,-3.02%,261754,59.43
"AXSM","Axsome Therapeutics, Inc.","Healthcare","Biotechnology",1383.39,,,-22.00%,,37.68,21.40%,0.12%,52.60%,-14.29%,11.28%,,3.74%,-5.91%,53.83%,-39.19%,-49.71%,-54.68%,2.18,7.42%,-4.33%,0.79%,-26.20%,-17.64%,33.72%,-57.68%,90.51%,47.68,1.90,36.92,-2.66%,314324,86.00
"AXTA","Axalta Coating Systems Ltd.","Basic Materials","Specialty Chemicals",7219.69,26.09,,5.70%,-1.90%,229.90,0.10%,-9.74%,99.70%,-0.14%,1.46%,11.50%,-6.03%,0.48%,0.10%,-3.42%,8.82%,9.74%,1.40,1.64%,-3.33%,0.67%,2.33%,-6.84%,13.04%,-8.39%,18.58%,39.99,2.20,31.33,-3.78%,1074658,37.00
"AXTI","AXT, Inc.","Technology","Semiconductor Equipment & Materials",346.62,25.39,,25.00%,4.20%,41.46,2.50%,-10.14%,55.90%,-6.25%,3.08%,9.30%,-6.96%,-5.01%,-12.65%,-19.94%,-15.72%,-14.84%,2.22,5.01%,-7.46%,-3.63%,-19.51%,-15.10%,15.93%,-48.55%,24.81%,38.13,2.20,8.15,-6.11%,223708,14.20
"AXU","Alexco Resource Corp.","Basic Materials","Other Precious Metals & Mining",406.57,,,,,150.91,3.42%,0.00%,30.28%,,3.81%,,-4.17%,15.64%,16.95%,-35.31%,-16.53%,-34.70%,1.05,6.01%,3.76%,16.01%,-10.27%,-5.48%,46.81%,-40.00%,46.81%,56.47,2.00,2.07,-2.82%,687343,3.30
"AY","Atlantica Sustainable Infrastructure plc","Utilities","Utilities - Renewable",4224.91,,4.44%,15.50%,5.10%,111.06,44.70%,0.00%,46.50%,-1.11%,5.85%,29.40%,-2.64%,3.06%,1.31%,6.60%,10.34%,2.03%,0.72,2.82%,-2.67%,3.67%,3.84%,-6.22%,14.48%,-20.09%,22.59%,48.29,2.60,38.75,-1.80%,230264,42.62
"AYI","Acuity Brands, Inc.","Industrials","Electrical Equipment & Parts",7389.91,24.99,0.25%,4.80%,1.00%,35.70,0.40%,-0.68%,,-2.04%,3.25%,12.40%,-3.42%,3.31%,11.72%,13.09%,72.92%,73.47%,1.61,1.87%,-2.58%,4.60%,19.03%,-6.47%,28.24%,-6.47%,87.39%,46.63,2.40,210.06,-2.27%,157497,210.56
"AYLA","Ayala Pharmaceuticals, Inc.","Healthcare","Biotechnology",137.53,,,,,14.48,54.21%,0.00%,19.40%,31.49%,1.85%,,-1.80%,0.87%,-21.87%,3.19%,-0.36%,-10.50%,,10.09%,-7.65%,-7.41%,-15.71%,-34.06%,10.37%,-65.67%,27.23%,43.91,1.80,9.84,3.63%,3547,22.33
