"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"EUSGU","European Sustainable Growth Acquisition Corp.","Financial","Shell Companies",,,,,,,0.03%,,31.67%,,,,2.86%,6.70%,9.09%,9.85%,,-0.09%,,0.65%,3.92%,6.26%,7.69%,-0.89%,9.96%,-2.36%,12.85%,75.63,,11.15,0.00%,0,
"EVA","Enviva Partners, LP","Basic Materials","Lumber & Wood Production",4340.69,5906.67,4.60%,-10.10%,13.90%,45.02,3.80%,65.63%,52.70%,-0.13%,1.20%,4.70%,2.62%,6.00%,31.02%,44.68%,57.27%,56.05%,1.10,2.52%,4.21%,14.96%,31.99%,-0.89%,37.74%,-0.89%,61.05%,72.21,2.20,70.88,1.16%,60006,75.40
"EVAX","Evaxion Biotech A/S","Healthcare","Biotechnology",114.38,,,,,19.44,,,1.50%,-22.10%,0.31%,,-8.48%,-31.02%,-12.35%,-21.03%,,-48.74%,,14.69%,-25.01%,-34.86%,-27.82%,-79.75%,6.74%,-79.75%,6.74%,38.62,1.30,5.07,0.60%,578260,18.00
"EVBG","Everbridge, Inc.","Technology","Software - Application",4545.67,,,-46.40%,35.80%,38.41,0.50%,-44.42%,,-0.56%,12.67%,-25.40%,-7.08%,-26.46%,-24.35%,-3.85%,-6.58%,-23.86%,0.69,4.19%,-19.34%,-23.21%,-18.13%,-31.00%,7.19%,-36.58%,7.86%,25.26,1.60,113.50,4.63%,946870,182.00
"EVBN","Evans Bancorp, Inc.","Financial","Banks - Regional",216.82,9.00,3.02%,3.20%,14.10%,5.46,1.50%,-19.14%,57.40%,1.16%,0.30%,95.30%,1.74%,-0.80%,1.85%,4.14%,40.92%,44.19%,1.19,1.34%,0.44%,1.62%,7.37%,-2.77%,7.82%,-2.77%,50.04%,55.01,2.50,39.71,0.99%,6470,40.50
"EVC","Entravision Communications Corporation","Communication Services","Broadcasting",664.50,14.20,1.33%,-16.70%,6.20%,85.39,3.30%,-27.15%,79.40%,2.47%,2.73%,11.10%,-7.94%,-5.75%,13.21%,60.77%,156.46%,174.18%,0.73,5.09%,-9.63%,-3.10%,31.28%,-19.27%,13.21%,-19.27%,183.46%,37.71,1.50,7.54,-2.71%,503328,12.50
"EVCM","EverCommerce Inc.","Technology","Software - Infrastructure",3284.70,,,,,187.99,2.20%,0.21%,43.10%,,1.73%,-13.70%,0.23%,-10.15%,-24.30%,,,-1.42%,,6.33%,-10.45%,-5.29%,-6.65%,-20.01%,16.68%,-25.89%,16.68%,41.04,1.90,17.35,2.06%,184577,25.08
"EVER","EverQuote, Inc.","Communication Services","Internet Content & Information",436.53,,,-24.20%,29.10%,29.28,8.60%,10.45%,64.20%,-11.28%,5.53%,-4.20%,-10.10%,-1.32%,-25.45%,-54.81%,-65.55%,-62.12%,1.11,5.33%,-2.30%,-14.93%,-50.51%,-35.27%,17.52%,-74.25%,17.52%,38.87,1.70,14.15,-0.77%,234485,23.57
"EVF","Eaton Vance Senior Income Trust","Financial","Closed-End Fund - Debt",260.52,52.92,5.52%,,,37.87,0.04%,0.00%,85.81%,,,,-0.58%,-1.99%,0.58%,1.93%,10.97%,8.18%,,0.83%,-1.13%,-1.85%,1.19%,-5.10%,1.18%,-5.10%,11.83%,40.03,,6.88,0.44%,37410,
"EVFM","Evofem Biosciences, Inc.","Healthcare","Biotechnology",77.01,,,35.40%,,154.26,1.50%,5.18%,22.60%,-19.73%,18.96%,,-16.05%,-35.37%,-43.09%,-43.94%,-80.83%,-81.23%,-0.27,5.98%,-27.32%,-35.04%,-66.40%,-46.01%,6.67%,-91.82%,6.67%,19.79,2.00,0.45,0.13%,1712621,1.69
"EVG","Eaton Vance Short Duration Diversified Income Fund","Financial","Closed-End Fund - Debt",235.67,,10.32%,,,17.88,,,56.03%,,,,-2.87%,-2.95%,-2.87%,0.50%,5.06%,6.63%,,0.61%,-2.13%,-2.90%,-1.65%,-6.72%,0.00%,-7.57%,8.30%,27.51,,13.18,-0.23%,37257,
"EVGN","Evogene Ltd.","Healthcare","Biotechnology",80.90,,,-4.10%,-37.80%,38.96,6.31%,0.00%,15.90%,-14.18%,1.45%,,-12.17%,-22.90%,-24.91%,-40.94%,-31.06%,-57.02%,1.24,6.66%,-19.10%,-22.87%,-45.82%,-34.20%,4.12%,-80.27%,4.12%,26.65,2.00,2.02,1.51%,349735,11.33
"EVGO","EVgo, Inc.","Consumer Cyclical","Specialty Retail",3555.61,,,,,28.72,0.80%,0.00%,45.30%,22.80%,,,-13.57%,63.69%,51.96%,21.81%,38.47%,26.70%,,12.10%,3.05%,34.19%,14.64%,-30.73%,89.26%,-44.25%,89.26%,54.30,2.20,13.57,-0.73%,2592599,18.33
"EVH","Evolent Health, Inc.","Healthcare","Health Information Services",2541.67,,,-20.60%,60.20%,85.80,1.60%,-24.59%,97.89%,2.16%,10.24%,-3.30%,0.97%,-4.30%,17.26%,42.36%,89.98%,75.05%,2.10,3.68%,-2.74%,-3.83%,21.22%,-18.90%,10.41%,-18.90%,97.61%,44.68,2.00,28.06,-0.36%,212248,38.40
"EVI","EVI Industries, Inc.","Industrials","Industrial Distribution",431.48,51.01,,19.70%,46.40%,12.28,7.60%,-0.15%,36.50%,0.46%,13.67%,4.80%,2.37%,12.10%,49.77%,18.38%,7.46%,21.39%,0.75,5.22%,7.44%,19.37%,21.06%,-5.45%,46.39%,-18.36%,51.84%,66.18,,36.32,-1.04%,18096,
"EVK","Ever-Glory International Group, Inc.","Consumer Cyclical","Apparel Manufacturing",42.09,6.57,,-24.70%,-8.70%,14.81,0.30%,0.00%,1.40%,8.97%,0.49%,0.70%,-1.94%,13.91%,1.00%,34.67%,42.92%,0.00%,-0.81,8.73%,-1.67%,4.81%,5.99%,-15.25%,20.24%,-63.49%,59.47%,50.97,,3.03,1.00%,109876,
"EVLO","Evelo Biosciences, Inc.","Healthcare","Biotechnology",467.11,,,,,53.43,0.10%,0.00%,91.10%,2.47%,10.43%,,-14.12%,6.91%,-10.82%,-34.67%,73.96%,-27.05%,1.57,9.81%,-11.76%,3.37%,-20.40%,-30.77%,53.71%,-55.74%,87.26%,44.04,2.10,8.82,3.64%,92637,21.25
"EVLV","Evolv Technologies Holdings, Inc.","Industrials","Security & Protection Services",897.82,,,,,21.56,14.00%,0.03%,45.90%,304.29%,,,-11.99%,11.48%,-19.63%,-39.80%,-38.99%,-39.86%,,7.93%,-5.40%,-2.86%,-31.14%,-24.47%,15.68%,-53.33%,15.68%,46.14,2.00,6.02,6.55%,312944,13.00
"EVLVW","Evolv Technologies Holdings, Inc.","Industrials","Security & Protection Services",,,,,,,,,,,,,2.11%,29.46%,33.03%,-14.20%,57.61%,-2.36%,,17.58%,4.45%,6.54%,-5.31%,-23.28%,43.56%,-47.27%,107.14%,52.83,,1.45,-6.45%,6465,
"EVM","Eaton Vance California Municipal Bond Fund","Financial","Asset Management",294.93,21.61,4.07%,,,24.99,,,31.77%,,,,-1.67%,-0.17%,-2.40%,-1.01%,1.20%,0.43%,,0.77%,-1.00%,-0.89%,-0.51%,-2.56%,1.11%,-4.53%,5.36%,41.95,,11.80,-0.67%,72466,
"EVN","Eaton Vance Municipal Income Trust","Financial","Closed-End Fund - Debt",541.06,15.21,4.18%,,,39.67,,,17.35%,,,,-0.37%,1.19%,-4.75%,-2.15%,2.79%,1.94%,,0.94%,-0.20%,-1.32%,-1.92%,-4.75%,1.87%,-5.28%,5.57%,44.21,,13.64,-0.15%,38016,
"EVOJ","Evo Acquisition Corp.","Financial","Shell Companies",152.20,,,,,15.63,0.13%,0.00%,62.90%,15.70%,0.02%,,0.00%,0.10%,0.52%,,,-0.51%,,0.21%,0.13%,0.31%,0.28%,-0.41%,1.56%,-2.50%,1.56%,53.97,,9.75,0.21%,9233,
"EVOJU","Evo Acquisition Corp.","Financial","Shell Companies",,,,,,,,,73.43%,,0.00%,,0.15%,0.09%,-0.55%,-0.15%,,-3.25%,,0.28%,-0.05%,0.13%,-0.28%,-1.92%,1.17%,-4.18%,2.00%,49.27,,9.97,0.00%,0,
"EVOK","Evoke Pharma, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",24.92,,,22.70%,,32.54,3.05%,0.00%,12.90%,2.29%,1.61%,,-24.20%,-41.65%,-32.55%,-40.71%,-75.41%,-71.50%,0.95,7.91%,-34.60%,-39.08%,-52.56%,-49.30%,-3.66%,-84.68%,-3.66%,18.76,2.00,0.74,-6.34%,1623708,9.00
"EVOL","Evolving Systems, Inc.","Technology","Software - Application",29.77,42.63,,-28.30%,0.60%,12.26,26.65%,0.00%,22.00%,-1.06%,2.06%,4.80%,-1.22%,-8.65%,12.50%,30.65%,45.51%,23.35%,1.29,4.08%,-7.73%,-0.00%,0.03%,-15.03%,27.89%,-56.84%,51.88%,41.74,,2.43,2.97%,87000,
"EVOP","EVO Payments, Inc.","Technology","Software - Infrastructure",1934.88,,,-19.70%,4.30%,47.38,0.50%,-12.96%,,-0.59%,1.73%,12.90%,-8.40%,-1.62%,-12.07%,-25.37%,-18.81%,-18.84%,1.61,4.89%,-2.57%,-4.19%,-17.47%,-16.78%,7.29%,-31.48%,7.29%,44.36,2.40,21.92,2.91%,370762,27.88
"EVR","Evercore Inc.","Financial","Capital Markets",6704.70,9.77,1.83%,53.00%,13.00%,39.47,1.70%,-26.05%,90.80%,-2.39%,2.34%,31.10%,-2.67%,-7.69%,9.33%,0.43%,59.13%,35.56%,1.64,2.35%,-2.36%,0.27%,7.17%,-9.72%,12.53%,-9.72%,64.61%,43.23,1.90,148.63,-0.83%,337412,172.12
"EVRG","Evergy, Inc.","Utilities","Utilities - Regulated Electric",14902.83,17.13,3.27%,5.40%,14.80%,229.70,0.10%,125.92%,92.10%,4.62%,0.94%,24.60%,-0.26%,1.79%,-5.18%,6.88%,17.44%,18.05%,0.43,1.72%,1.31%,2.61%,4.46%,-3.35%,7.08%,-5.64%,26.31%,55.60,1.70,65.53,-1.01%,1356789,69.75
"EVRI","Everi Holdings Inc.","Consumer Cyclical","Gambling",2020.57,34.06,,9.70%,-14.20%,90.32,1.30%,-23.39%,92.50%,2.41%,3.44%,22.10%,-6.14%,-12.37%,-2.25%,9.05%,98.12%,60.54%,2.75,4.21%,-6.60%,-7.39%,8.57%,-16.69%,5.32%,-16.69%,108.95%,38.11,1.50,22.17,0.41%,434048,32.88
"EVT","Eaton Vance Tax-Advantaged Dividend Income Fund","Financial","Closed-End Fund - Equity",2113.34,,6.05%,,,73.51,,,13.49%,,,,-0.90%,-2.31%,2.06%,2.10%,26.82%,21.56%,,1.05%,-1.59%,0.47%,4.64%,-3.20%,5.74%,-3.20%,29.21%,43.34,,28.75,0.14%,49308,
"EVTC","EVERTEC, Inc.","Technology","Software - Infrastructure",3133.04,20.73,0.46%,5.30%,6.50%,71.97,0.40%,-4.77%,84.20%,1.13%,2.41%,32.60%,-1.16%,-5.93%,-5.91%,-0.73%,12.71%,10.07%,0.87,2.86%,-1.20%,-5.01%,0.87%,-10.91%,2.24%,-10.91%,27.86%,42.01,2.40,43.28,0.84%,171494,47.67
"EVV","Eaton Vance Limited Duration Income Fund","Financial","Asset Management",1533.14,4.38,9.09%,,,116.15,,,41.62%,,,,0.15%,0.00%,-0.15%,2.17%,9.27%,5.35%,,0.44%,-0.12%,-0.40%,1.30%,-1.86%,0.61%,-2.15%,9.45%,47.91,,13.20,-0.08%,397598,
"EW","Edwards Lifesciences Corporation","Healthcare","Medical Devices",71479.54,49.05,,11.70%,12.00%,623.60,0.10%,-40.46%,85.80%,0.72%,1.12%,32.70%,-3.26%,-2.14%,-2.11%,21.35%,33.73%,25.50%,1.03,2.60%,-2.25%,-0.85%,11.66%,-6.07%,8.36%,-7.12%,45.96%,45.75,2.20,114.49,1.65%,2141410,120.65
"EWA","iShares MSCI Australia ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,0.04%,-4.20%,-0.39%,-4.53%,9.06%,6.60%,,0.67%,-2.10%,-1.07%,-1.37%,-4.92%,4.18%,-6.93%,12.42%,42.26,,25.53,-0.39%,1813257,
"EWBC","East West Bancorp, Inc.","Financial","Banks - Diversified",12003.08,14.47,1.59%,8.30%,8.60%,141.88,0.10%,-1.11%,90.90%,0.96%,1.39%,93.30%,0.10%,0.00%,13.54%,10.59%,78.52%,63.56%,1.76,2.12%,0.50%,3.32%,10.35%,-5.50%,23.46%,-5.50%,95.11%,52.78,1.80,82.94,-1.36%,679998,99.64
"EWC","iShares MSCI Canada ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-0.56%,-0.03%,6.04%,3.97%,29.61%,27.46%,,0.90%,-0.51%,2.35%,7.20%,-1.92%,10.36%,-1.92%,31.21%,51.51,,39.31,0.51%,1992161,
"EWCO","Invesco S&P 500 Equal Weight Communication Services ETF","Financial","Exchange Traded Fund",,,0.97%,,,,,,,,,,-3.86%,-5.74%,-5.68%,-7.92%,19.75%,14.41%,,0.89%,-3.89%,-4.94%,-5.38%,-7.81%,-0.07%,-9.54%,20.72%,27.55,,36.19,-0.14%,7743,
"EWCZ","European Wax Center, Inc.","Consumer Defensive","Household & Personal Products",1801.63,,,,,63.74,1.00%,-90.93%,92.40%,106.14%,2.41%,11.50%,2.92%,-9.42%,14.15%,,,28.61%,,6.75%,-4.77%,-4.09%,2.58%,-20.65%,17.39%,-20.65%,48.30%,47.75,,27.51,3.62%,158149,36.00
"EWD","iShares MSCI Sweden ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-4.90%,-4.39%,-2.92%,-4.71%,16.50%,16.01%,,0.81%,-4.40%,-2.03%,-1.42%,-6.04%,4.77%,-6.65%,18.80%,33.78,,46.17,-0.80%,247740,
"EWG","iShares MSCI Germany ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-3.46%,-3.09%,-5.02%,-7.58%,7.93%,3.68%,,0.65%,-3.39%,-2.22%,-3.88%,-5.04%,2.78%,-9.72%,8.82%,33.13,,32.94,-1.05%,2216499,
"EWGS","iShares MSCI Germany Small-Cap ETF","Financial","Exchange Traded Fund",,,1.58%,,,,,,,,,,-4.38%,-4.99%,-6.22%,-6.01%,16.20%,4.66%,,0.48%,-5.29%,-4.40%,-3.65%,-7.33%,-0.00%,-8.65%,16.55%,25.00,,78.91,-1.26%,3888,
"EWH","iShares MSCI Hong Kong ETF","Financial","Exchange Traded Fund",2170.97,,,,,88.58,,,,,,,0.33%,-0.77%,-4.56%,-12.59%,0.16%,-0.53%,,0.54%,0.17%,0.80%,-6.15%,-2.02%,4.88%,-12.99%,4.88%,51.04,,24.51,0.08%,2965957,
"EWI","iShares, Inc. - iShares MSCI Italy ETF","Financial","Exchange Traded Fund",281.30,,,,,8.55,,,,,,,-2.29%,-2.11%,1.04%,-1.73%,13.88%,11.75%,,0.72%,-2.43%,-0.17%,1.50%,-4.42%,5.72%,-4.72%,16.87%,40.15,,32.90,-0.12%,842786,
"EWJ","iShares MSCI Japan ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-1.16%,0.47%,1.66%,0.75%,4.59%,1.81%,,0.59%,-1.05%,-1.49%,-0.32%,-7.20%,3.27%,-7.20%,6.87%,43.48,,68.78,-1.22%,7179663,
"EWJE","iShares MSCI Japan Equal Weighted ETF","Financial","Exchange Traded Fund",,,1.53%,,,,,,,,,,-0.91%,-2.24%,0.93%,-5.24%,13.50%,0.07%,,0.22%,-1.58%,-3.29%,-2.33%,-9.11%,0.21%,-9.11%,3.36%,39.58,,38.63,-0.96%,835,
"EWJV","iShares MSCI Japan Value ETF","Financial","Exchange Traded Fund",,,1.81%,,,,,,,,,,-0.65%,-1.29%,0.42%,-2.23%,6.98%,6.32%,,0.44%,-1.42%,-2.71%,-2.06%,-7.23%,-0.07%,-7.23%,11.73%,38.36,,27.57,-0.83%,5710,
"EWK","iShares MSCI Belgium ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-2.22%,-2.04%,-4.43%,-6.58%,8.68%,7.78%,,0.57%,-3.68%,-2.02%,-2.27%,-5.92%,1.73%,-8.95%,10.49%,34.27,,21.15,0.24%,1426,
"EWL","iShares MSCI Switzerland ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-2.65%,0.36%,-1.88%,2.01%,15.83%,11.06%,,0.64%,-1.94%,1.11%,3.27%,-3.18%,6.87%,-3.24%,16.73%,43.68,,49.62,-0.10%,1042403,
"EWM","iShares MSCI Malaysia ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-1.54%,-6.07%,-4.19%,-8.65%,-9.90%,-13.44%,,0.49%,-2.52%,-3.46%,-5.65%,-7.74%,-0.20%,-15.89%,2.05%,29.48,,24.93,-0.36%,363671,
"EWMC","Invesco S&P MidCap 400 Equal Weight ETF","Financial","Exchange Traded Fund",,,0.90%,,,,,,,,,,-0.68%,2.62%,5.84%,4.05%,30.77%,26.67%,,0.76%,-0.10%,3.21%,6.00%,-1.87%,10.24%,-1.87%,34.97%,54.80,,97.14,-0.37%,1318,
"EWN","iShares MSCI Netherlands ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-4.50%,-3.42%,-2.63%,2.36%,29.78%,21.77%,,0.85%,-4.11%,-2.45%,2.30%,-6.01%,3.99%,-6.79%,30.62%,33.56,,50.34,-0.77%,152624,
"EWO","iShares MSCI Austria ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-3.67%,-4.49%,-0.08%,-1.23%,36.32%,25.67%,,0.76%,-3.63%,-2.68%,2.92%,-7.24%,2.26%,-7.24%,38.83%,38.36,,24.92,0.16%,37769,
"EWP","iShares MSCI Spain ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-3.32%,-5.60%,-5.74%,-13.61%,-2.54%,-2.14%,,0.74%,-4.84%,-4.38%,-6.25%,-8.03%,0.30%,-14.31%,2.08%,29.94,,26.46,-0.79%,944419,
"EWQ","iShares MSCI France ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-2.55%,0.36%,2.12%,0.41%,18.58%,17.23%,,0.69%,-2.10%,0.55%,3.59%,-4.10%,5.58%,-4.10%,21.20%,42.26,,38.99,-0.71%,536421,
"EWRE","Invesco S&P 500 Equal Weight Real Estate ETF","Financial","Exchange Traded Fund",,,3.15%,,,,,,,,,,1.07%,3.20%,7.48%,15.17%,38.21%,39.46%,,1.16%,2.14%,5.13%,12.27%,0.59%,11.84%,0.59%,45.17%,64.94,,40.62,1.25%,16842,
"EWS","iShares MSCI Singapore ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-1.59%,-2.37%,1.60%,-2.41%,7.15%,9.54%,,0.58%,-2.28%,-0.54%,0.70%,-4.04%,3.61%,-4.04%,11.65%,38.99,,23.53,-1.05%,1100103,
"EWSC","Invesco S&P SmallCap 600 Equal Weight ETF","Financial","Exchange Traded Fund",,,0.72%,,,,,,,,,,-1.03%,2.91%,6.41%,2.72%,39.31%,33.48%,,0.89%,-0.57%,2.69%,4.90%,-3.82%,10.53%,-6.72%,45.55%,51.29,,86.08,-0.28%,3338,
"EWT","iShares MSCI Taiwan ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-0.59%,4.04%,4.94%,7.04%,30.47%,23.76%,,0.64%,1.52%,3.83%,5.43%,-1.44%,9.75%,-1.44%,32.94%,60.85,,65.69,0.12%,2855482,
"EWTX","Edgewise Therapeutics, Inc.","Healthcare","Biotechnology",1121.25,,,,,49.27,1.10%,-31.65%,,0.30%,2.85%,,3.79%,30.26%,53.44%,-24.49%,,-27.83%,,8.49%,11.94%,18.92%,-1.37%,-5.79%,39.14%,-46.53%,59.19%,60.75,,21.65,5.87%,297776,31.67
"EWU","iShares MSCI United Kingdom ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-0.90%,-2.50%,0.64%,-2.24%,13.50%,13.08%,,0.56%,-1.15%,-0.09%,1.13%,-2.85%,5.01%,-3.33%,17.36%,44.13,,33.12,-0.33%,1334145,
"EWUS","iShares MSCI United Kingdom Small-Cap ETF","Financial","Exchange Traded Fund",,,1.41%,,,,,,,,,,-2.71%,-4.13%,-7.28%,-7.57%,13.75%,8.79%,,0.60%,-2.73%,-3.07%,-3.48%,-7.19%,2.02%,-9.71%,18.31%,32.99,,45.94,-0.81%,14059,
"EWV","ProShares UltraShort MSCI Japan","Financial","Exchange Traded Fund",,,,,,,,,,,,,2.35%,-1.20%,-5.22%,-6.61%,-17.79%,-11.71%,,0.69%,1.96%,2.30%,-3.29%,-6.67%,14.48%,-20.57%,14.48%,55.72,,12.94,2.50%,4975,
"EWW","iShares MSCI Mexico ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-4.12%,-7.48%,-6.65%,-3.44%,9.99%,7.07%,,1.37%,-4.96%,-5.75%,-2.69%,-9.75%,-0.45%,-10.60%,14.82%,25.85,,46.03,-1.33%,2605655,
"EWX","SPDR S&P Emerging Markets Small Cap ETF","Financial","Exchange Traded Fund",,,2.07%,,,,,,,,,,-1.45%,0.55%,1.63%,1.42%,21.51%,16.10%,,0.53%,-0.41%,0.40%,2.23%,-2.12%,3.63%,-2.79%,22.65%,47.77,,59.94,0.39%,67688,
"EWY","iShares MSCI South Korea ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,0.65%,-3.46%,-6.25%,-12.78%,2.34%,-7.97%,,0.71%,-0.36%,-1.19%,-9.58%,-7.06%,3.84%,-17.77%,3.92%,47.48,,79.19,-0.28%,3897382,
"EWZ","iShares MSCI Brazil ETF","Financial","Exchange Traded Fund",,,2.18%,,,,,,,,,,0.37%,-2.20%,-17.17%,-21.94%,-10.83%,-19.56%,,2.33%,-0.45%,-5.09%,-15.56%,-14.70%,4.38%,-29.08%,4.38%,44.88,,29.82,0.98%,19510195,
"EWZS","iShares MSCI Brazil Small-Cap ETF","Financial","Exchange Traded Fund",,,1.81%,,,,,,,,,,-2.54%,-3.52%,-19.85%,-26.12%,-8.01%,-16.73%,,2.64%,-3.98%,-9.78%,-18.16%,-19.39%,3.01%,-33.07%,3.01%,39.22,,13.84,0.44%,34449,
"EXAI","Exscientia plc","Healthcare","Biotechnology",2480.30,,,,,116.83,,,4.81%,,2.55%,,-0.19%,-1.30%,,,,-21.66%,,7.65%,1.57%,-1.15%,-1.15%,-30.12%,10.77%,-30.12%,10.77%,47.30,2.00,21.23,8.59%,10986,30.50
"EXAS","Exact Sciences Corporation","Healthcare","Diagnostics & Research",15315.33,,,-26.80%,106.80%,171.98,0.50%,-15.38%,91.30%,1.80%,6.99%,-60.60%,-0.33%,-7.15%,-13.13%,-20.78%,-24.88%,-33.51%,1.22,5.26%,-4.96%,-7.57%,-21.73%,-19.18%,8.51%,-44.79%,8.51%,42.79,1.60,88.09,3.57%,1885767,132.53
"EXC","Exelon Corporation","Utilities","Utilities - Diversified",53258.45,31.91,2.81%,-4.60%,2.30%,979.00,0.10%,-24.32%,82.10%,-0.32%,1.30%,6.80%,1.74%,4.79%,11.75%,22.22%,27.51%,29.11%,0.48,1.62%,1.25%,6.40%,16.69%,-0.64%,14.76%,-0.64%,42.12%,64.26,2.10,54.51,0.24%,2910426,57.56
"EXD","Eaton Vance Tax-Advantaged Bond and Option Strategies Fund","Financial","Closed-End Fund - Debt",117.65,,7.03%,,,9.73,,,13.97%,,,,-1.31%,3.33%,0.33%,8.14%,23.24%,22.12%,,1.07%,0.18%,2.85%,6.12%,-2.11%,8.82%,-2.11%,25.81%,55.22,,12.09,-0.90%,32830,
"EXEL","Exelixis, Inc.","Healthcare","Biotechnology",5364.96,34.27,,19.70%,92.70%,315.38,1.60%,-7.19%,85.40%,-0.91%,3.35%,15.50%,-2.24%,-19.30%,-8.19%,-22.24%,-5.10%,-12.90%,0.81,3.24%,-8.28%,-13.76%,-16.97%,-20.90%,2.34%,-32.17%,7.97%,33.35,2.00,17.48,0.46%,1424728,29.77
"EXFY","Expensify, Inc.","Technology","Software - Application",3945.84,,,,,82.48,0.20%,,19.35%,,,100.00%,7.22%,,,,,16.51%,,,8.11%,8.11%,8.11%,-5.88%,27.64%,-5.88%,27.64%,,,47.84,5.89%,289826,
"EXG","Eaton Vance Tax-Managed Global Diversified Equity Income Fund","Financial","Closed-End Fund - Foreign",3135.69,,8.02%,,,302.96,,,18.23%,,,,-2.17%,-2.08%,-2.17%,2.99%,26.22%,18.02%,,0.90%,-2.22%,-1.02%,3.33%,-3.63%,4.02%,-4.26%,26.53%,39.09,,10.35,0.68%,470431,
"EXI","iShares Global Industrials ETF","Financial","Exchange Traded Fund",,,1.31%,,,,,,,,,,-1.35%,0.26%,0.39%,0.14%,15.13%,15.23%,,0.48%,-0.98%,0.94%,2.74%,-2.19%,6.03%,-2.19%,19.01%,45.77,,122.99,-0.40%,2328,
"EXK","Endeavour Silver Corp.","Basic Materials","Silver",898.67,23.83,,14.90%,-5.50%,170.43,2.40%,0.00%,26.40%,10.41%,3.36%,17.00%,-9.57%,-1.92%,18.88%,-29.66%,56.44%,1.19%,1.44,4.72%,-4.37%,6.41%,-6.40%,-14.29%,33.33%,-34.28%,64.52%,46.79,2.40,5.10,-0.97%,1751392,4.47
"EXLS","ExlService Holdings, Inc.","Technology","Information Technology Services",4406.71,38.72,,11.40%,8.80%,33.45,0.70%,-32.54%,97.26%,-1.52%,1.42%,13.50%,-0.73%,7.45%,13.20%,31.05%,60.87%,57.15%,0.88,2.45%,0.96%,4.99%,23.65%,-3.74%,12.88%,-3.74%,75.14%,55.54,2.60,133.78,-0.08%,91430,135.14
"EXN","Excellon Resources Inc.","Basic Materials","Other Industrial Metals & Mining",57.17,,,-3.90%,10.10%,32.40,29.83%,0.00%,6.88%,,1.34%,-15.90%,-8.45%,-16.13%,-26.55%,-55.02%,-48.21%,-55.78%,1.11,5.63%,-6.52%,-7.95%,-43.36%,-25.29%,4.00%,-66.67%,4.00%,40.08,,1.30,3.17%,31051,
"EXP","Eagle Materials Inc.","Basic Materials","Building Materials",6661.94,20.03,0.61%,21.30%,7.30%,41.22,0.90%,-33.95%,97.72%,-0.64%,3.08%,25.20%,2.49%,15.47%,5.27%,10.94%,70.68%,62.14%,1.30,2.83%,4.72%,13.05%,15.94%,-0.82%,26.78%,-0.82%,80.88%,66.44,1.80,164.33,-0.03%,225160,175.13
"EXPD","Expeditors International of Washington, Inc.","Industrials","Integrated Freight & Logistics",21288.70,18.77,0.91%,11.10%,8.90%,169.63,0.20%,-39.23%,94.20%,-1.88%,2.15%,11.00%,-0.85%,2.78%,3.31%,1.50%,40.50%,33.46%,0.78,2.73%,0.34%,3.56%,7.84%,-4.04%,12.08%,-4.04%,44.32%,52.74,3.10,126.93,-1.38%,886904,120.64
"EXPE","Expedia Group, Inc.","Consumer Cyclical","Travel Services",26968.25,,,-39.80%,-4.90%,151.02,0.50%,-33.72%,97.40%,-1.83%,6.28%,-9.40%,-0.59%,8.47%,22.72%,1.40%,41.18%,33.34%,1.62,3.21%,1.49%,4.79%,6.99%,-7.98%,19.11%,-7.98%,49.23%,54.33,2.40,176.54,-0.80%,1187317,189.33
