"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Gross Margin","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"APLT","Applied Therapeutics, Inc.","Healthcare","Biotechnology",303.18,,,,,26.08,1.90%,-12.70%,73.50%,-0.09%,5.05%,,,-12.33%,-28.02%,-24.32%,-28.52%,-27.20%,-44.43%,,8.56%,-19.10%,-23.14%,-34.57%,-37.72%,-1.24%,-60.00%,-1.24%,33.56,2.00,11.92,-2.53%,103560,42.83
"APM","Aptorum Group Limited","Healthcare","Biotechnology",78.03,,,,,34.28,37.42%,0.00%,4.30%,,0.90%,1.10%,,-0.90%,-12.70%,-7.95%,-7.56%,-8.71%,-10.93%,,5.32%,-9.90%,-14.35%,-23.21%,-24.65%,0.94%,-56.68%,0.94%,30.62,2.00,2.14,-2.73%,101280,15.00
"APMI","AxonPrime Infrastructure Acquisition Corporation","Financial","Shell Companies",,,,,,,,,9.90%,,,,,0.15%,,,,,0.94%,,,-0.37%,-0.37%,-0.37%,-10.04%,0.62%,-10.04%,0.62%,,,9.68,-0.31%,9,
"APO","Apollo Global Management, Inc.","Financial","Asset Management",33445.18,8.74,2.65%,-2.90%,17.70%,239.45,6.50%,-21.23%,78.80%,-1.57%,11.92%,,48.90%,0.64%,1.48%,34.00%,31.29%,66.19%,53.94%,1.64,2.52%,-2.48%,8.38%,27.63%,-7.55%,30.01%,-7.55%,74.75%,54.31,2.10,74.95,-0.60%,1625106,85.78
"APOG","Apogee Enterprises, Inc.","Industrials","Building Products & Equipment",1188.68,462.45,1.70%,-23.40%,4.60%,25.14,0.80%,-5.19%,95.70%,0.19%,2.47%,21.90%,0.70%,-0.59%,19.81%,14.05%,24.76%,80.87%,48.90%,1.13,3.43%,3.55%,12.49%,18.09%,-3.77%,37.75%,-3.77%,82.80%,62.46,2.60,46.67,-1.06%,72159,41.50
"APP","AppLovin Corporation","Technology","Software - Application",37922.98,,,,,338.89,27.00%,-2.33%,13.80%,10.98%,7.04%,60.90%,,-13.24%,6.76%,42.40%,45.78%,,52.82%,,5.62%,-0.70%,12.92%,34.13%,-14.06%,44.34%,-14.06%,101.92%,51.87,1.70,99.77,0.13%,1168458,113.40
"APPF","AppFolio, Inc.","Technology","Software - Application",4406.23,2428.24,,51.70%,32.80%,34.61,0.40%,-7.57%,86.30%,0.35%,4.74%,59.90%,-2.20%,-5.16%,-5.56%,-1.08%,-5.82%,-13.22%,-31.22%,1.01,3.52%,-5.76%,-2.82%,-9.46%,-11.42%,5.63%,-33.54%,12.50%,39.94,3.20,124.00,0.13%,100352,114.67
"APPH","AppHarvest, Inc.","Consumer Defensive","Farm Products",570.20,,,,,106.58,2.00%,-58.14%,54.70%,7.96%,28.05%,,,-22.24%,-1.11%,-25.07%,-65.44%,-52.78%,-65.81%,,8.71%,-5.96%,-12.00%,-62.03%,-33.21%,6.50%,-87.39%,6.50%,43.21,1.70,5.41,1.12%,1125562,12.33
"APPN","Appian Corporation","Technology","Software - Infrastructure",5756.04,,,-29.40%,22.30%,71.12,0.60%,-7.31%,69.50%,-1.14%,16.63%,71.70%,-19.60%,-8.86%,-16.00%,-17.67%,-1.24%,-26.71%,-49.84%,1.72,5.92%,-18.52%,-19.55%,-36.31%,-29.33%,-5.19%,-70.46%,1.79%,33.18,2.90,76.80,-5.54%,712275,108.14
"APPS","Digital Turbine, Inc.","Technology","Software - Application",5986.84,114.30,,28.00%,69.70%,96.16,2.30%,-1.48%,71.50%,21.02%,3.99%,34.20%,10.10%,-11.84%,-29.10%,26.89%,-0.24%,72.60%,9.12%,2.12,6.03%,-20.22%,-18.88%,-15.16%,-35.48%,2.61%,-40.87%,69.15%,30.21,1.80,60.64,-1.75%,2256839,108.17
"APR","Apria, Inc.","Healthcare","Medical Instruments & Supplies",1043.77,18.81,,18.20%,0.30%,35.43,2.10%,-96.36%,99.93%,7.76%,3.66%,70.40%,,-2.16%,-14.56%,-19.51%,-10.75%,,26.11%,,4.86%,-12.42%,-14.59%,-1.35%,-25.62%,2.34%,-25.62%,48.23%,29.32,1.80,29.75,0.98%,265839,38.00
"APRE","Aprea Therapeutics, Inc.","Healthcare","Biotechnology",91.25,,,,,21.23,2.30%,-26.60%,28.50%,-9.27%,4.62%,,,-13.44%,-17.15%,19.72%,0.24%,-79.21%,-13.62%,,5.81%,-10.74%,-11.68%,-11.37%,-22.75%,3.97%,-85.87%,38.17%,34.68,3.40,4.38,3.06%,465412,4.00
"APRN","Blue Apron Holdings, Inc.","Consumer Cyclical","Internet Retail",201.78,,,3.90%,6.20%,28.32,15.50%,-0.59%,26.70%,0.56%,11.65%,36.90%,-7.20%,-6.77%,-2.87%,107.14%,67.42%,25.70%,45.26%,-3.51,8.64%,-2.88%,11.26%,37.48%,-19.96%,140.34%,-31.50%,140.34%,51.07,1.00,8.46,4.19%,965367,10.05
"APSG","Apollo Strategic Growth Capital","Financial","Shell Companies",1001.61,894.55,,22.42%,,102.10,,,78.10%,-0.10%,0.30%,,,0.31%,0.41%,1.13%,0.72%,,-5.48%,,0.28%,0.27%,0.50%,-0.54%,-0.05%,1.13%,-13.60%,2.18%,60.58,3.00,9.85,0.10%,220440,
"APT","Alpha Pro Tech, Ltd.","Industrials","Building Products & Equipment",63.46,5.04,,102.40%,18.00%,13.18,10.00%,-2.42%,23.70%,-17.98%,9.94%,40.90%,19.20%,-4.62%,-20.03%,-37.26%,-41.76%,-59.85%,-55.61%,-1.55,5.14%,-7.42%,-17.52%,-41.20%,-37.13%,6.92%,-74.44%,6.92%,39.10,1.00,5.25,6.06%,525465,
"APTO","Aptose Biosciences Inc.","Healthcare","Biotechnology",201.74,,,7.30%,,88.95,20.40%,-0.13%,35.10%,0.88%,3.63%,,,2.50%,16.04%,-3.15%,-54.44%,-57.29%,-43.84%,1.64,6.91%,5.95%,4.91%,-31.32%,-15.20%,24.26%,-65.47%,24.26%,53.67,2.00,2.51,2.03%,449189,
"APTS","Preferred Apartment Communities, Inc.","Real Estate","REIT - Residential",766.47,,4.88%,-48.80%,35.70%,52.45,0.90%,0.99%,51.30%,2.18%,1.83%,73.50%,22.60%,2.87%,15.37%,22.77%,46.78%,76.82%,93.78%,1.17,3.20%,7.07%,12.64%,30.90%,-2.95%,24.93%,-2.95%,100.71%,63.00,2.30,14.13,-1.46%,338877,13.64
"APTV","Aptiv PLC","Consumer Cyclical","Auto Parts",47264.12,60.91,,18.20%,3.80%,270.51,0.20%,-13.55%,97.50%,0.55%,1.64%,16.80%,8.80%,4.29%,4.31%,13.97%,25.49%,53.20%,35.28%,2.08,2.10%,1.79%,8.02%,14.50%,-2.63%,25.22%,-2.63%,55.59%,62.23,2.20,176.06,-0.11%,1153068,183.92
"APTX","Aptinyx Inc.","Healthcare","Biotechnology",152.66,,,,,67.72,1.60%,8.30%,57.10%,-0.25%,0.97%,,,-1.27%,4.46%,0.43%,-8.24%,-25.00%,-32.37%,1.31,4.96%,-0.34%,-0.57%,-16.02%,-7.95%,7.91%,-50.95%,7.91%,48.55,1.70,2.32,-0.85%,151244,9.60
"APVO","Aptevo Therapeutics Inc.","Healthcare","Biotechnology",43.42,,,26.00%,-33.70%,4.89,5.29%,0.00%,60.80%,0.03%,1.80%,,,-36.47%,-45.67%,-52.74%,-68.07%,-77.11%,-77.90%,6.78,10.73%,-46.93%,-51.09%,-67.97%,-60.30%,-6.17%,-85.89%,-6.17%,22.07,2.00,7.30,-9.88%,432315,52.50
"APWC","Asia Pacific Wire & Cable Corporation Limited","Industrials","Electrical Equipment & Parts",41.27,,,41.00%,-4.30%,13.82,75.40%,0.00%,6.60%,,1.98%,10.80%,2.40%,-3.97%,-4.92%,-2.36%,-18.31%,36.79%,30.63%,0.86,8.17%,-6.07%,-6.96%,-23.71%,-21.20%,5.60%,-67.84%,49.74%,44.48,,2.83,-2.41%,119220,
"APYX","Apyx Medical Corporation","Healthcare","Medical Devices",507.76,,,-28.50%,-1.30%,35.18,12.49%,0.00%,55.80%,1.31%,1.58%,67.50%,-34.40%,14.93%,24.39%,59.81%,61.97%,138.69%,133.06%,0.87,4.19%,11.90%,22.99%,52.48%,-1.64%,60.94%,-1.64%,168.32%,72.69,,16.77,-0.06%,108066,18.75
"AQB","AquaBounty Technologies, Inc.","Consumer Defensive","Farm Products",220.40,,,20.20%,,71.03,1.25%,0.00%,56.90%,0.56%,5.64%,,,-16.35%,-23.15%,-27.78%,-40.34%,-16.80%,-64.38%,1.06,5.70%,-36.08%,-37.86%,-54.45%,-45.11%,-19.02%,-81.46%,-19.02%,19.89,2.00,2.47,-20.83%,15246758,7.38
"AQMS","Aqua Metals, Inc.","Industrials","Waste Management",123.88,,,22.00%,,69.61,2.90%,-12.60%,21.80%,-0.58%,12.32%,,,-9.27%,-11.43%,-6.53%,-26.19%,89.80%,-38.00%,1.40,7.87%,-6.64%,-10.57%,-39.26%,-22.75%,5.88%,-77.67%,102.25%,40.60,1.50,1.80,-3.23%,519494,7.50
"AQN","Algonquin Power & Utilities Corp.","Utilities","Utilities - Renewable",10965.54,10.11,4.81%,26.80%,10.30%,614.01,0.16%,0.00%,53.72%,,1.17%,71.00%,15.90%,0.21%,-6.79%,-9.53%,-8.41%,-8.18%,-14.03%,0.18,1.34%,-1.48%,-3.90%,-8.58%,-9.15%,1.94%,-20.49%,1.94%,39.35,,14.20,0.35%,2268868,
"AQST","Aquestive Therapeutics, Inc.","Healthcare","Biotechnology",217.95,,,-14.30%,76.00%,39.23,2.10%,0.00%,39.10%,-0.15%,3.79%,69.30%,-82.60%,-9.76%,26.42%,52.05%,65.18%,-11.48%,3.74%,3.49,6.82%,6.64%,25.94%,36.80%,-6.43%,62.67%,-25.93%,92.58%,61.60,1.80,5.97,7.57%,721650,15.40
"AQUA","Evoqua Water Technologies Corp.","Industrials","Pollution & Treatment Controls",5776.97,106.20,,26.40%,6.10%,119.02,1.20%,-17.02%,,-0.88%,1.48%,31.50%,4.80%,8.52%,22.70%,26.30%,61.76%,92.33%,80.28%,1.86,3.25%,11.91%,20.39%,47.20%,-0.51%,32.36%,-0.51%,121.41%,72.06,2.20,48.71,0.14%,1123712,40.50
"AR","Antero Resources Corporation","Energy","Oil & Gas E&P",6080.23,,,-27.40%,-2.50%,313.79,1.10%,-23.12%,76.30%,0.48%,8.80%,64.40%,-34.60%,-2.10%,-7.86%,64.46%,49.76%,392.53%,250.64%,4.39,5.40%,-9.89%,-5.57%,32.93%,-17.33%,15.54%,-17.33%,390.03%,39.71,2.30,18.18,-4.87%,9024056,26.44
"ARAV","Aravive, Inc.","Healthcare","Biotechnology",70.26,,,35.30%,,20.76,1.00%,1.03%,28.30%,0.05%,1.43%,,,-6.05%,-4.55%,-7.51%,-32.13%,-38.55%,-36.70%,2.94,5.78%,-3.80%,-4.28%,-28.06%,-15.97%,4.61%,-63.52%,4.61%,43.86,1.60,3.63,1.68%,44152,22.00
"ARAY","Accuray Incorporated","Healthcare","Medical Devices",501.87,,,26.40%,-0.10%,90.84,3.40%,-0.34%,77.90%,-1.39%,9.92%,39.10%,2.20%,-2.26%,41.21%,45.60%,22.71%,42.64%,34.77%,1.87,6.33%,2.39%,22.94%,18.75%,-8.43%,56.94%,-9.73%,56.94%,58.04,1.60,5.43,-3.38%,1303217,8.50
"ARBE","Arbe Robotics Ltd.","Technology","Software - Infrastructure",774.88,,,,,9.68,,,8.60%,-4.03%,,,,-18.19%,47.56%,21.24%,19.92%,21.12%,19.33%,,11.82%,5.66%,16.21%,14.97%,-33.18%,47.95%,-33.18%,47.95%,53.56,,11.54,-4.63%,89153,15.75
"ARBGU","Aequi Acquisition Corp.","Financial","Shell Companies",,,,,,,,,9.12%,,0.00%,,,0.20%,1.21%,0.40%,-5.92%,,-0.79%,,0.27%,0.42%,0.36%,-1.81%,-0.35%,1.57%,-10.19%,2.72%,55.06,,10.01,-0.15%,1765,
"ARBK","Argo Blockchain plc","Financial","Capital Markets",824.87,588.67,,,,46.71,,,,,,,,-9.53%,-2.11%,,,,5.43%,,8.19%,4.87%,9.86%,9.86%,-10.00%,30.34%,-10.00%,30.34%,53.49,,18.90,7.02%,527847,24.80
"ARC","ARC Document Solutions, Inc.","Industrials","Specialty Business Services",124.25,17.05,2.71%,-41.20%,-7.60%,42.07,5.40%,16.08%,50.80%,3.17%,1.32%,32.30%,4.90%,-1.34%,6.88%,8.46%,39.15%,115.33%,99.32%,1.29,5.25%,0.72%,1.60%,22.55%,-12.83%,19.60%,-12.83%,149.17%,51.71,,2.99,1.36%,85578,
"ARCB","ArcBest Corporation","Industrials","Trucking",2759.82,16.98,0.29%,10.00%,2.00%,25.63,1.20%,-11.47%,92.70%,-0.35%,5.39%,77.00%,6.20%,-1.58%,27.42%,68.64%,38.96%,183.69%,154.84%,1.55,5.22%,6.16%,22.71%,51.59%,-5.78%,65.13%,-5.78%,196.92%,62.22,1.90,110.04,1.20%,260166,127.56
"ARCC","Ares Capital Corporation","Financial","Asset Management",9171.66,6.00,7.88%,4.42%,,440.94,0.62%,0.00%,31.30%,,,,,-1.09%,-1.33%,5.26%,8.11%,28.55%,23.15%,,1.19%,-2.34%,-0.66%,4.76%,-5.11%,5.66%,-5.11%,28.54%,40.20,1.70,20.63,-0.82%,1764264,22.03
"ARCE","Arco Platform Limited","Consumer Defensive","Education & Training Services",1095.10,,,-19.70%,53.80%,57.02,1.13%,0.00%,,0.31%,4.66%,75.70%,10.20%,6.81%,4.67%,-19.93%,-18.41%,-51.98%,-45.67%,,5.19%,6.83%,-5.10%,-29.84%,-22.09%,17.99%,-57.99%,17.99%,52.77,2.10,18.76,-2.70%,315440,36.05
"ARCH","Arch Resources, Inc.","Energy","Thermal Coal",1219.70,77.75,1.26%,30.20%,-10.60%,15.30,1.40%,-0.80%,,-4.00%,27.38%,18.80%,3.10%,-7.86%,-13.92%,22.96%,49.68%,164.63%,80.83%,0.91,6.48%,-12.04%,-12.54%,21.46%,-26.28%,5.59%,-26.28%,168.84%,35.58,2.30,77.83,-1.67%,638103,122.83
"ARCO","Arcos Dorados Holdings Inc.","Consumer Cyclical","Restaurants",1112.64,,2.02%,-24.60%,-8.30%,212.62,4.35%,0.00%,66.80%,3.98%,1.42%,9.00%,3.70%,-3.53%,9.24%,-5.97%,-14.59%,10.35%,4.43%,1.35,3.73%,5.06%,2.79%,-6.11%,-8.17%,19.40%,-23.42%,19.40%,56.00,2.20,5.17,-0.58%,1452637,6.75
"ARCT","Arcturus Therapeutics Holdings Inc.","Healthcare","Biotechnology",992.37,,,10.80%,,26.34,7.60%,-29.62%,74.90%,0.18%,8.94%,,,0.96%,-13.74%,-21.11%,31.17%,-32.93%,-12.89%,2.70,6.96%,-11.76%,-19.31%,-15.08%,-35.48%,7.71%,-71.90%,46.56%,38.73,2.90,36.45,-3.55%,798044,77.23
"ARDC","Ares Dynamic Credit Allocation Fund, Inc.","Financial","Asset Management",371.91,,7.21%,,,22.91,,,40.91%,,,,,-0.61%,-1.34%,1.44%,3.91%,22.40%,13.58%,,0.90%,-1.90%,-2.49%,0.97%,-4.20%,-0.75%,-4.20%,21.83%,33.65,1.00,15.96,-1.66%,121889,
"ARDS","Aridis Pharmaceuticals, Inc.","Healthcare","Biotechnology",32.41,,,-18.60%,-19.00%,12.45,10.30%,1.22%,11.60%,3.51%,0.16%,,,-19.44%,-31.48%,-35.38%,-60.88%,-65.98%,-61.78%,,7.39%,-25.02%,-31.85%,-55.69%,-42.96%,1.73%,-72.26%,1.73%,21.70,2.00,2.35,1.29%,28906,15.00
"ARDX","Ardelyx, Inc.","Healthcare","Biotechnology",105.50,,,4.00%,-20.60%,106.79,2.40%,-3.78%,83.90%,-0.61%,7.69%,91.90%,,-14.84%,-10.19%,-26.28%,-85.79%,-82.45%,-84.73%,1.71,6.01%,-13.56%,-17.91%,-78.65%,-30.56%,1.76%,-89.17%,1.76%,31.06,2.00,1.00,1.22%,2342837,4.20
"ARE","Alexandria Real Estate Equities, Inc.","Real Estate","REIT - Office",31453.30,31.49,2.17%,29.80%,17.50%,150.85,0.80%,-10.10%,99.00%,-0.04%,2.65%,70.80%,16.60%,0.40%,0.32%,-0.32%,18.21%,26.99%,15.81%,0.77,1.49%,0.08%,2.96%,10.43%,-2.41%,9.04%,-2.41%,33.83%,57.79,1.60,206.60,0.10%,696997,225.95
"AREC","American Resources Corporation","Energy","Thermal Coal",120.30,,,8.60%,76.20%,52.13,23.65%,0.00%,7.20%,-0.44%,5.93%,,,-10.57%,-21.32%,10.93%,-28.01%,37.16%,4.10%,-0.48,7.80%,-16.87%,-13.15%,-35.55%,-28.09%,7.26%,-76.06%,36.17%,37.08,2.00,1.92,-5.42%,1994516,4.00
"ARES","Ares Management Corporation","Financial","Asset Management",25603.47,51.53,2.12%,27.30%,16.70%,168.93,2.50%,-10.79%,71.90%,1.49%,0.92%,,18.90%,3.25%,11.50%,24.83%,61.51%,98.37%,88.80%,1.06,2.26%,2.95%,9.69%,35.82%,-1.98%,21.78%,-1.98%,99.95%,66.17,2.00,88.30,-0.60%,350275,90.12
"ARGO","Argo Group International Holdings, Ltd.","Financial","Insurance - Property & Casualty",2062.61,18.16,2.13%,-18.90%,4.80%,34.85,3.74%,0.00%,96.90%,2.41%,0.79%,,7.70%,-3.02%,6.48%,5.80%,6.42%,39.40%,33.18%,0.91,2.26%,0.08%,5.20%,9.29%,-5.75%,15.98%,-5.75%,47.94%,52.37,2.30,57.77,-0.74%,113125,70.00
"ARGT","Global X MSCI Argentina ETF","Financial","Exchange Traded Fund",,,0.36%,,,,,,,,,,,-6.79%,-3.96%,-0.96%,11.74%,24.49%,9.35%,,1.50%,-6.03%,-5.73%,1.08%,-13.66%,0.21%,-13.66%,20.18%,35.71,,32.20,-3.08%,5145,
"ARGX","argenx SE","Healthcare","Biotechnology",14883.54,,,,,51.09,,,55.70%,-0.24%,1.48%,,-24.60%,-5.49%,-1.59%,-7.39%,8.62%,13.28%,-0.94%,0.90,2.51%,-6.84%,-6.87%,-7.05%,-14.85%,2.72%,-25.69%,14.41%,35.15,2.10,283.97,-2.52%,233966,350.41
"ARHS","Arhaus, Inc.","Consumer Cyclical","Home Improvement Retail",1603.49,,,,,138.71,,,,,,,100.00%,2.30%,,,,,-9.69%,,,-3.18%,-3.18%,-3.18%,-17.43%,7.53%,-17.43%,7.53%,,,11.56,0.00%,179241,
"ARI","Apollo Commercial Real Estate Finance, Inc.","Real Estate","REIT - Mortgage",2034.47,10.13,9.82%,-63.80%,17.30%,139.89,0.30%,-26.97%,69.50%,0.20%,1.61%,64.50%,51.90%,-7.58%,-8.18%,-4.81%,-7.10%,32.90%,27.66%,1.34,2.25%,-6.25%,-6.37%,-5.37%,-11.14%,1.18%,-16.17%,35.49%,31.83,3.00,14.20,-0.42%,882315,15.67
"ARIS","Aris Water Solutions, Inc.","Utilities","Utilities - Regulated Water",785.67,157.89,,,,55.29,2.70%,7.30%,6.39%,,0.04%,24.50%,,1.94%,,,,,-0.63%,,,1.78%,1.78%,1.78%,-11.96%,13.74%,-11.96%,13.74%,,,13.99,-1.55%,301020,
"ARKF","ARK Fintech Innovation ETF","Financial","Exchange Traded Fund",,,0.36%,,,,,,,,,,,-1.90%,-6.82%,-0.35%,6.14%,16.52%,1.93%,,2.03%,-4.81%,-3.27%,-4.10%,-7.97%,5.67%,-21.91%,15.73%,39.41,,50.36,-0.61%,1296177,
"ARKG","ARK Genomic Revolution ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-6.07%,-8.61%,-13.31%,-11.80%,-6.20%,-25.88%,,2.78%,-8.79%,-9.99%,-19.22%,-19.30%,-0.46%,-40.49%,-0.46%,32.45,,68.53,-0.85%,3384216,
"ARKK","ARK Innovation ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-3.00%,-4.11%,-1.71%,7.54%,14.47%,-8.57%,,2.62%,-5.84%,-3.35%,-6.28%,-10.03%,6.48%,-29.09%,16.48%,39.18,,113.24,-0.51%,5759410,
"ARKO","Arko Corp.","Consumer Defensive","Grocery Stores",1229.20,41.49,,,14.70%,124.43,36.65%,-3.44%,63.10%,4.77%,4.76%,14.30%,1.80%,-3.28%,3.08%,21.99%,-5.19%,0.00%,11.56%,,3.26%,-2.53%,-2.15%,0.97%,-10.19%,3.49%,-14.21%,33.61%,43.66,1.50,9.78,-2.59%,450391,13.25
"ARKOW","Arko Corp.","Consumer Defensive","Grocery Stores",,,,,,,,,,,,,,-3.00%,5.25%,78.39%,7.67%,121.58%,54.78%,,4.52%,0.24%,-2.99%,8.17%,-15.45%,18.86%,-19.38%,144.71%,48.17,,2.08,-1.19%,14823,
"ARKQ","ARK Autonomous Technology & Robotics ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-0.72%,4.75%,10.23%,10.44%,34.67%,13.40%,,1.99%,-0.45%,4.05%,3.43%,-4.45%,13.66%,-14.69%,34.76%,52.56,,86.26,-0.29%,335294,
"ARKR","Ark Restaurants Corp.","Consumer Cyclical","Restaurants",59.87,15.20,,-23.50%,-6.10%,3.52,47.73%,0.00%,17.00%,1.70%,0.83%,70.60%,4.60%,3.20%,5.74%,6.97%,-18.90%,60.45%,-12.29%,1.36,2.46%,5.05%,7.36%,-4.85%,-4.28%,12.41%,-30.21%,67.90%,66.99,,17.21,1.19%,4533,
"ARKW","ARK Next Generation Internet ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-1.71%,-2.57%,3.80%,15.67%,26.48%,3.15%,,2.35%,-4.28%,-0.17%,0.06%,-7.47%,10.77%,-21.56%,25.51%,42.23,,149.93,-0.69%,695669,
"ARKX","ARK Space Exploration & Innovation ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-0.67%,2.08%,4.06%,3.93%,,1.67%,,1.21%,-0.74%,0.98%,0.08%,-3.96%,6.98%,-4.10%,6.98%,47.79,,20.45,-0.90%,196107,
"ARL","American Realty Investors, Inc.","Real Estate","Real Estate - Development",198.22,17.99,,32.50%,-10.70%,16.15,90.85%,0.00%,0.80%,-5.60%,2.75%,57.50%,-27.50%,-3.29%,-7.48%,-1.43%,15.25%,25.53%,7.80%,0.83,3.31%,-5.40%,-5.57%,4.23%,-20.91%,13.17%,-44.36%,47.08%,39.95,,11.34,-3.49%,964,
"ARLO","Arlo Technologies, Inc.","Industrials","Security & Protection Services",671.95,,,,,83.81,3.00%,-1.09%,68.30%,-0.13%,4.30%,24.80%,-16.80%,1.28%,19.67%,38.05%,23.59%,55.10%,1.54%,,4.10%,10.23%,17.61%,18.45%,-5.84%,28.66%,-24.69%,57.37%,67.29,2.40,7.90,-0.13%,595708,10.50
"ARLP","Alliance Resource Partners, L.P.","Energy","Thermal Coal",1289.65,8.15,1.97%,-19.90%,-10.20%,127.19,16.50%,0.00%,18.70%,3.82%,1.57%,96.20%,13.30%,-7.06%,-14.30%,29.37%,66.34%,143.51%,126.12%,1.75,4.82%,-10.13%,-7.11%,31.19%,-20.70%,18.54%,-20.70%,167.80%,37.26,2.00,10.23,0.99%,458950,15.00
"ARMK","Aramark","Consumer Cyclical","Restaurants",9487.74,,1.19%,-33.00%,-2.20%,255.21,0.50%,0.00%,,-0.27%,3.77%,8.50%,-0.90%,-3.56%,2.27%,11.15%,-0.70%,8.60%,-4.13%,1.95,2.17%,-2.98%,1.87%,-0.92%,-7.78%,16.88%,-15.38%,16.88%,42.90,2.40,36.49,-1.08%,3821971,40.42
"ARMP","Armata Pharmaceuticals Inc.","Healthcare","Biotechnology",106.51,,,65.60%,11.60%,24.82,71.24%,0.00%,9.30%,1.77%,0.04%,,,15.34%,16.37%,3.03%,-10.42%,23.34%,30.99%,1.26,10.91%,12.24%,10.47%,-6.65%,-21.60%,39.01%,-62.60%,53.13%,60.82,1.70,3.92,0.26%,42156,7.67
"ARMR","Armor US Equity Index ETF","Financial","Exchange Traded Fund",,,1.03%,,,,,,,,,,,0.91%,3.99%,7.53%,14.01%,30.07%,25.16%,,1.03%,1.08%,4.78%,10.31%,-3.37%,11.34%,-3.37%,30.29%,65.03,,27.03,-0.22%,10555,
"ARNA","Arena Pharmaceuticals, Inc.","Healthcare","Biotechnology",3589.93,,,-9.90%,-52.60%,61.14,0.30%,-7.96%,93.20%,-1.72%,3.49%,,,-0.08%,-3.77%,26.29%,-5.67%,-7.24%,-22.91%,0.36,4.04%,-0.78%,-1.44%,-8.02%,-8.54%,7.14%,-30.16%,30.46%,47.51,1.70,59.36,0.22%,529360,97.93
"ARNC","Arconic Corporation","Industrials","Metal Fabrication",3289.52,,,,-4.20%,108.70,1.20%,0.21%,99.26%,-0.12%,3.84%,13.30%,-5.30%,0.29%,3.21%,-9.00%,-9.53%,10.98%,5.81%,,4.35%,-2.97%,-4.91%,-5.46%,-15.81%,6.69%,-22.11%,37.52%,42.67,2.40,29.98,-4.92%,547052,42.40
"AROC","Archrock, Inc.","Energy","Oil & Gas Equipment & Services",1240.89,45.06,7.31%,28.30%,-2.60%,152.16,1.60%,-6.19%,81.80%,0.63%,2.46%,55.00%,15.10%,-5.03%,-9.78%,8.63%,-15.64%,3.66%,-8.43%,2.02,2.94%,-9.43%,-8.44%,-14.73%,-14.72%,4.55%,-29.72%,7.05%,28.13,2.00,7.59,-4.29%,962955,11.00
"AROW","Arrow Financial Corporation","Financial","Banks - Regional",621.84,11.33,2.75%,9.90%,9.60%,16.03,3.00%,-0.16%,44.40%,-0.08%,0.66%,,94.00%,-2.78%,2.43%,7.08%,3.14%,25.35%,26.49%,0.66,2.36%,-1.58%,1.38%,4.29%,-5.79%,10.08%,-5.79%,29.53%,47.16,,36.03,-1.91%,8951,38.00
"ARQQ","Arqit Quantum Inc.","Technology","Software - Infrastructure",3155.15,,,,,43.12,56.90%,0.00%,19.10%,-11.26%,,,,30.91%,47.54%,160.51%,161.56%,,168.65%,,16.69%,14.42%,22.62%,85.58%,-40.99%,95.22%,-40.99%,206.25%,59.51,,24.50,-5.00%,571989,
"ARQT","Arcutis Biotherapeutics, Inc.","Healthcare","Biotechnology",949.91,,,,,50.10,3.20%,-2.71%,90.60%,-0.29%,4.17%,,,-11.30%,-13.62%,-6.96%,-25.68%,-9.94%,-33.03%,,5.43%,-15.14%,-17.93%,-30.64%,-29.30%,-2.99%,-52.74%,-1.73%,29.82,1.90,18.19,-3.45%,126410,55.57
"ARR","ARMOUR Residential REIT, Inc.","Real Estate","REIT - Mortgage",941.67,6.25,11.56%,-26.60%,,84.03,0.80%,-11.03%,51.90%,4.26%,7.49%,,,-2.08%,-3.44%,-1.14%,-12.85%,-0.19%,-3.80%,0.97,1.59%,-3.03%,-4.37%,-9.80%,-7.96%,0.59%,-18.07%,1.48%,35.20,3.00,10.29,-0.87%,1602785,10.42
"ARRW","Arrowroot Acquisition Corp.","Financial","Shell Companies",349.05,,,,,35.94,,,56.90%,0.65%,0.03%,,,0.10%,0.21%,0.83%,,,0.62%,,0.17%,0.27%,0.61%,0.74%,0.00%,1.46%,-1.22%,1.46%,59.84,,9.75,0.31%,26277,
"ARRWU","Arrowroot Acquisition Corp.","Financial","Shell Companies",,,,,,,,,37.78%,,0.00%,,,-0.40%,0.81%,0.00%,,,0.00%,,0.08%,0.60%,0.48%,0.50%,-0.99%,2.11%,-1.47%,2.45%,54.93,,10.04,0.40%,6007,
